# F1 ~H4P6N12.h5,
F1_SSCAN_043_I1-MCP Energy,F1_SSCAN_043_I1-XES
412.057069553587,0.012374379120721896
412.1381371074399,0.010843831853824305
412.21923887327495,0.012062972637733961
412.30037487214713,0.010551953943946653
412.38154512511164,0.011871234227384043
412.46274965329206,0.011341534721057901
412.54398847776093,0.012215621740152137
412.6252616196422,0.012556750794790872
412.7065691001115,0.011337750484652088
412.7879109402932,0.011555440895420247
412.8692871613803,0.01115099827059028
412.95069778456633,0.011117443835893704
413.0321428310619,0.011693159544177038
413.1136223220781,0.009964783034736743
413.1951362788602,0.012156128960665676
413.27668472268863,0.010911635904978538
413.3582676748436,0.010202036071806225
413.43988515658884,0.010770325439969745
413.5215371892738,0.011208988188947562
413.60322379419705,0.010060025037715845
413.6849449927262,0.011956454621718548
413.7667008062291,0.011847465588888868
413.848491256057,0.009920860351866755
413.930316363647,0.011243657032571087
414.01217615040275,0.010212749463683024
414.09407063774523,0.010022988673613507
414.1759998471474,0.01118820070879934
414.2579638000484,0.008827584225360076
414.3399625179565,0.00925164125933697
414.4219960223804,0.008990389341600336
414.5040643348297,0.009483143026734584
414.5861674768312,0.009922395074425754
414.66830546996397,0.009409964695929467
414.7504783357906,0.008510093613866326
414.83268609589123,0.010171774738236605
414.9149287718984,0.009134454738947155
414.99720638541055,0.010337682462606928
415.07951895809583,0.008035426145087515
415.16186651158836,0.007634651311579226
415.2442490675921,0.008843110005241975
415.3266666477939,0.009350849784054378
415.40911927389897,0.00750020818744098
415.4916069676648,0.008815160149098993
415.5741297507976,0.007666787857786053
415.656687645108,0.00794605572025693
415.73928067235545,0.007154297773153604
415.8219088543347,0.006368429355201585
415.9045722128931,0.007129718954085906
415.9872707698439,0.007367091414027766
416.0700045470706,0.0074859050799484786
416.15277356640524,0.006675512704503668
416.2355778497674,0.006041663817936815
416.31841741906004,0.005755571487181724
416.40129229620413,0.007761079584804401
416.48420250315615,0.005262308616081778
416.56714806187335,0.0052582119817509
416.65012899433134,0.0058964072576530285
416.73314532252357,0.006682744634307989
416.8161970684793,0.00572237347255732
416.89928425422846,0.005265634181945367
416.9824069018195,0.005998132540605762
417.06556503331865,0.006045224452488599
417.14875867082833,0.005463185244039798
417.231987836434,0.005434458823050385
417.3152525522744,0.005753348148100356
417.39855284048923,0.0042627046340234466
417.48188872323664,0.005182123759762559
417.5652602226928,0.00370105490717842
417.64866736105256,0.004400296293604053
417.73211016052903,0.003987025997498351
417.8155886433712,0.004323884288396633
417.8991028318116,0.004895948278236947
417.98265274813616,0.004937591089005872
418.0662384146143,0.0034519581656338497
418.1498598535515,0.004199299601941936
418.2335170872889,0.003382584613184462
418.3172101381516,0.0034817552358114502
418.4009390285006,0.004470226677584485
418.4847037807329,0.003462114159585159
418.56850441721156,0.003382359903284786
418.6523409603884,0.004014962768417418
418.73621343266376,0.004178206303168213
418.82012185652644,0.0036369667705025825
418.9040662544142,0.0036204569770188822
418.98804664881845,0.004031156479608436
419.07206306224884,0.0038218056457309845
419.1561155172521,0.003979878404563194
419.24020403635785,0.0029692462141067007
419.3243286421147,0.0037744979146252114
419.4084893571078,0.0030251870434980306
419.4926862039584,0.0028466368680559835
419.5769192052715,0.0037199601250757224
419.66118838367095,0.003265997841342572
419.74549376181693,0.0028693752480066104
419.82983536240636,0.003271864183880842
419.9142132081019,0.0028975677394541314
419.9986273216204,0.0025335904917429103
420.0830777256979,0.0034694106213458303
420.1675644430714,0.0025597198024045935
420.2520874965323,0.0028553778163488983
420.336646908838,0.0019330430829758891
420.4212427028182,0.002395169660387046
420.505874901268,0.0030186052863522485
420.59054352705493,0.0038336371001081353
420.67524860301256,0.0028004078349631338
420.7599901520466,0.0027991169140905627
420.8447681970463,0.0027558326684619075
420.92958276092014,0.0029363628207398993
421.01443386661333,0.002514904913790755
421.09932153707274,0.0026616980971726524
421.18424579528204,0.0030465458676043615
421.2692066642084,0.0026811156850423024
421.35420416689186,0.0024696259406190627
421.43923832635585,0.0019035152478970344
421.52430916564305,0.0031324558896273116
421.6094167078334,0.0019856581348003163
421.69456097600835,0.002491612825970915
421.7797419932506,0.0023208599558187434
421.86495978271574,0.0026097604592333497
421.95021436754314,0.002096504321633996
422.0355057708915,0.0022058260361510814
422.12083401593884,0.003045669054689328
422.20619912588273,0.00367059086840346
422.29160112397574,0.0031653187549370806
422.37704003341844,0.002413452419083483
422.46251587748463,0.0037726743427931057
422.54802867944966,0.001492658717399806
422.63357846262596,0.0
422.7191652503282,0.0
422.8047890658544,0.0
422.89044993261143,0.0
422.97614787395486,0.0
423.0618829132591,0.0
423.14765507397254,0.0
423.233464379491,0.0
423.31931085330206,0.0
423.4051945188411,0.0
423.4911153996172,0.0
423.5770735191588,0.0
423.6630689009606,0.0
423.7491015686086,0.0
423.83517154563697,0.0
423.92127885565355,0.0
424.00742352225006,0.0
424.0936055690738,0.0
424.1798250197564,0.0
424.266081897985,0.0
424.35237622741266,0.0
424.43870803178464,0.0
424.525077334794,0.0
424.61148416018966,0.0
424.69792853175863,0.0
424.78441047325407,0.0
424.87093000850297,0.0
424.9574871613344,0.0
425.0440819555616,0.0
425.1307144150897,0.0
425.2173845637722,0.0
425.30409242550064,0.0
425.3908380242407,0.0
425.4776213838881,0.0
425.564442528449,0.0
425.6513014818775,0.0
425.7381982681842,0.0
425.8251329114,0.0
425.91210543553944,0.0
425.99911586471046,0.0
426.0861642229501,0.0
426.1732505343888,0.0
426.2603748231587,0.0
426.3475371133766,0.0
426.43473742919736,0.0
426.52197579483277,0.0
426.60925223447884,0.0
426.69656677235184,0.0
426.7839194327068,0.0
426.8713102397832,0.0
426.95873921789484,0.0
427.04620639132236,0.0
427.13371178440286,0.0
427.2212554214759,0.0
427.30883732691996,0.0
427.3964575250976,0.0
427.48411604042866,0.0
427.57181289733523,0.0
