Energy XANES
400.8979187011719 0.003506297245621681
400.91790771484375 0.003574457485228777
400.9378967285156 0.0036434184294193983
400.9579162597656 0.003712862031534314
400.9779052734375 0.0037821675650775433
400.9978942871094 0.0038510614540427923
401.0179138183594 0.0039193094708025455
401.03790283203125 0.003986414987593889
401.05792236328125 0.004052354022860527
401.0779113769531 0.0041167656891047955
401.097900390625 0.004179659299552441
401.117919921875 0.0042411088943481445
401.1379089355469 0.004300978500396013
401.15789794921875 0.0043594795279204845
401.17791748046875 0.004416869021952152
401.1979064941406 0.004473196342587471
401.2178955078125 0.0045288074761629105
401.2379150390625 0.004584062844514847
401.2579040527344 0.004639082122594118
401.2779235839844 0.004694312810897827
401.29791259765625 0.004749843385070562
401.31793212890625 0.004806064069271088
401.3379211425781 0.0048629785887897015
401.35791015625 0.004920785780996084
401.3779296875 0.004979628138244152
401.3979187011719 0.005039306357502937
401.41790771484375 0.005099820904433727
401.43792724609375 0.0051611075177788734
401.4579162597656 0.005222753155976534
401.4779052734375 0.005284571088850498
401.4979248046875 0.005346323363482952
401.5179138183594 0.00540745398029685
401.53790283203125 0.005467662122100592
401.55792236328125 0.005526629276573658
401.5779113769531 0.0055837687104940414
401.5979309082031 0.005638857372105122
401.617919921875 0.005691358353942633
401.6379089355469 0.005741017870604992
401.6579284667969 0.005787613335996866
401.67791748046875 0.005830757785588503
401.6979064941406 0.0058703338727355
401.7179260253906 0.005906261503696442
401.7379150390625 0.0059383586049079895
401.7579345703125 0.005966704338788986
401.7779235839844 0.005991251673549414
401.79791259765625 0.006012137979269028
401.81793212890625 0.006029521115124226
401.8379211425781 0.006043528206646442
401.8579406738281 0.006054417230188847
401.8779296875 0.006062397733330727
401.8979187011719 0.00606775376945734
401.9179382324219 0.006070774979889393
401.93792724609375 0.006071747280657291
401.9579162597656 0.006070979405194521
401.9779357910156 0.006068769842386246
401.9979248046875 0.0060654291883111
402.0179138183594 0.006061245687305927
402.0379333496094 0.006056497804820538
402.05792236328125 0.006051469128578901
402.07794189453125 0.0060464018024504185
402.0979309082031 0.006041544023901224
402.117919921875 0.006037103943526745
402.137939453125 0.006033268757164478
402.1579284667969 0.0060302200727164745
402.17791748046875 0.006028091534972191
402.19793701171875 0.006027002818882465
402.2179260253906 0.006027049385011196
402.2379150390625 0.006028289906680584
402.2579345703125 0.00603076908737421
402.2779235839844 0.006034492049366236
402.2979431152344 0.006039455067366362
402.31793212890625 0.0060456073842942715
402.33795166015625 0.006052908021956682
402.3579406738281 0.006061255000531673
402.3779296875 0.006070563569664955
402.39794921875 0.006080737337470055
402.4179382324219 0.006091623101383448
402.43792724609375 0.006103104911744595
402.45794677734375 0.0061150649562478065
402.4779357910156 0.006127330474555492
402.4979248046875 0.006139782257378101
402.5179443359375 0.006152313202619553
402.5379333496094 0.006164762191474438
402.5579528808594 0.006177055649459362
402.57794189453125 0.006189058534801006
402.5979309082031 0.006200706586241722
402.6179504394531 0.0062119485810399055
402.637939453125 0.006222698371857405
402.6579284667969 0.006232935003936291
402.6779479980469 0.006242651958018541
402.69793701171875 0.006251810118556023
402.7179260253906 0.006260426249355078
402.7379455566406 0.006268524564802647
402.7579345703125 0.006276099476963282
402.7779235839844 0.0062831854447722435
402.7979431152344 0.006289817858487368
402.81793212890625 0.006296003237366676
402.83795166015625 0.00630178302526474
402.8579406738281 0.006307156290858984
402.8779602050781 0.006312155164778233
402.89794921875 0.00631677033379674
402.9179382324219 0.006321008782833815
402.9379577636719 0.006324868183583021
402.95794677734375 0.006328323855996132
402.9779357910156 0.006331362295895815
402.9979553222656 0.006333962082862854
403.0179443359375 0.006336089689284563
403.0379333496094 0.006337721832096577
403.0579528808594 0.00633883336558938
403.07794189453125 0.0063393982127308846
403.09796142578125 0.006339401938021183
403.1179504394531 0.006338834762573242
403.137939453125 0.006337699946016073
403.157958984375 0.006336001213639975
403.1779479980469 0.006333771161735058
403.19793701171875 0.006331038661301136
403.21795654296875 0.006327846087515354
403.2379455566406 0.0063242604956030846
403.2579345703125 0.006320340558886528
403.2779541015625 0.006316152401268482
403.2979431152344 0.006311782635748386
403.3179626464844 0.00630729366093874
403.33795166015625 0.006302770227193832
403.35797119140625 0.006298264022916555
403.3779602050781 0.006293839309364557
403.39794921875 0.006289531476795673
403.41796875 0.006285353098064661
403.4379577636719 0.006281320005655289
403.45794677734375 0.006277407053858042
403.47796630859375 0.006273568607866764
403.4979553222656 0.006269755773246288
403.5179443359375 0.0062658837996423244
403.5379638671875 0.006261848844587803
403.5579528808594 0.006257554050534964
403.5779724121094 0.006252866704016924
403.59796142578125 0.006247676908969879
403.6179504394531 0.006241850554943085
403.6379699707031 0.006235257722437382
403.657958984375 0.006227802950888872
403.6779479980469 0.006219379138201475
403.6979675292969 0.006209884770214558
403.71795654296875 0.006199280731379986
403.7379455566406 0.006187508814036846
403.7579650878906 0.0061745233833789825
403.7779541015625 0.006160358432680368
403.7979431152344 0.006145011633634567
403.8179626464844 0.0061284932307899
403.83795166015625 0.006110906135290861
403.85797119140625 0.00609226431697607
403.8779602050781 0.006072705611586571
403.8979797363281 0.0060522593557834625
403.91796875 0.006031081546097994
403.9379577636719 0.006009244360029697
403.9579772949219 0.005986813455820084
403.97796630859375 0.0059639569371938705
403.9979553222656 0.005940738599747419
404.0179748535156 0.00591721897944808
404.0379638671875 0.005893560126423836
404.0579528808594 0.005869808606803417
404.0779724121094 0.005846008192747831
404.09796142578125 0.005822305101901293
404.11798095703125 0.005798693746328354
404.1379699707031 0.0057753087021410465
404.157958984375 0.0057521723210811615
404.177978515625 0.005729304160922766
404.1979675292969 0.005706822965294123
404.21795654296875 0.005684742238372564
404.23797607421875 0.00566307594999671
404.2579650878906 0.0056419349275529385
404.2779541015625 0.005621330812573433
404.2979736328125 0.005601278506219387
404.3179626464844 0.005581884644925594
404.3379821777344 0.005563138052821159
404.35797119140625 0.00554514629766345
404.3779602050781 0.00552793312817812
404.3979797363281 0.005511530674993992
404.41796875 0.00549604557454586
404.43798828125 0.005481491796672344
404.4579772949219 0.005467978771775961
404.47796630859375 0.005455547012388706
404.49798583984375 0.005444246344268322
404.5179748535156 0.005434172693639994
404.5379638671875 0.0054253702983260155
404.5579833984375 0.005417884327471256
404.5779724121094 0.005411785561591387
404.5979919433594 0.005407098215073347
404.61798095703125 0.005403864663094282
404.6379699707031 0.005402091424912214
404.6579895019531 0.0054017785005271435
404.677978515625 0.005402909591794014
404.6979675292969 0.0054054479114711285
404.7179870605469 0.005409344099462032
404.73797607421875 0.005414510145783424
404.7579650878906 0.005420857109129429
404.7779846191406 0.005428282078355551
404.7979736328125 0.005436629988253117
404.8179626464844 0.00544576533138752
404.8379821777344 0.005455540958791971
404.85797119140625 0.005465757101774216
404.87799072265625 0.005476267542690039
404.8979797363281 0.00548685435205698
404.91796875 0.005497356411069632
404.93798828125 0.005507610272616148
404.9579772949219 0.005517415702342987
404.9779968261719 0.005526644177734852
404.99798583984375 0.005535123869776726
405.0179748535156 0.005542743485420942
405.0379943847656 0.005549408029764891
405.0579833984375 0.005555012263357639
405.0780029296875 0.005559514742344618
405.0979919433594 0.00556286470964551
405.11798095703125 0.005565059836953878
405.13800048828125 0.005566113628447056
405.1579895019531 0.005566059146076441
405.177978515625 0.005564956925809383
405.197998046875 0.005562881473451853
405.2179870605469 0.005559936165809631
405.23797607421875 0.005556226707994938
405.25799560546875 0.005551868584007025
405.2779846191406 0.005547008477151394
405.2979736328125 0.00554177351295948
405.3179931640625 0.005536296404898167
405.3379821777344 0.005530732683837414
405.3580017089844 0.005525196436792612
405.37799072265625 0.005519833415746689
405.3979797363281 0.005514753051102161
405.4179992675781 0.005510054994374514
405.43798828125 0.005505845416337252
405.4579772949219 0.005502193700522184
405.4779968261719 0.005499157123267651
405.49798583984375 0.005496783647686243
405.51800537109375 0.005495093297213316
405.5379943847656 0.005494095850735903
405.5579833984375 0.005493775010108948
405.5780029296875 0.005494099110364914
405.5979919433594 0.005495017860084772
405.6180114746094 0.00549646932631731
405.63800048828125 0.0054983641020953655
405.6579895019531 0.0055006081238389015
405.6780090332031 0.005503096152096987
405.697998046875 0.005505703389644623
405.7179870605469 0.005508303642272949
405.7380065917969 0.005510769318789244
405.75799560546875 0.00551295280456543
405.7779846191406 0.005514725111424923
405.7980041503906 0.005515951197594404
405.8179931640625 0.005516496486961842
405.8380126953125 0.005516243167221546
405.8580017089844 0.005515079479664564
405.87799072265625 0.00551290949806571
405.89801025390625 0.005509642418473959
405.9179992675781 0.005505222827196121
405.93798828125 0.005499599035829306
405.9580078125 0.005492730997502804
405.9779968261719 0.005484630353748798
405.99798583984375 0.00547529524192214
406.01800537109375 0.005464737769216299
406.0379943847656 0.005453038495033979
406.0580139160156 0.005440222565084696
406.0780029296875 0.0054264068603515625
406.0980224609375 0.00541163794696331
406.1180114746094 0.0053960601799190044
406.13800048828125 0.005379759706556797
406.15802001953125 0.00536282267421484
406.1780090332031 0.005345418117940426
406.197998046875 0.005327634979039431
406.218017578125 0.00530956219881773
406.2380065917969 0.005291366018354893
406.25799560546875 0.0052731274627149105
406.27801513671875 0.0052549163810908794
406.2980041503906 0.005236883647739887
406.3179931640625 0.005219083279371262
406.3380126953125 0.005201563239097595
406.3580017089844 0.005184438079595566
406.3780212402344 0.005167709197849035
406.39801025390625 0.0051514701917767525
406.4179992675781 0.005135721527040005
406.4380187988281 0.005120459012687206
406.4580078125 0.005105737596750259
406.4779968261719 0.005091526545584202
406.4980163574219 0.005077792797237635
406.51800537109375 0.0050645507872104645
406.53802490234375 0.005051726475358009
406.5580139160156 0.0050393156707286835
406.5780029296875 0.0050272466614842415
406.5980224609375 0.005015445873141289
406.6180114746094 0.005003882572054863
406.6380310058594 0.004992456175386906
406.65802001953125 0.004981130361557007
406.6780090332031 0.0049698129296302795
406.6980285644531 0.004958414472639561
406.718017578125 0.004946897737681866
406.7380065917969 0.004935174249112606
406.7580261230469 0.004923156928271055
406.77801513671875 0.0049108173698186874
406.7980041503906 0.0048980810679495335
406.8180236816406 0.004884871654212475
406.8380126953125 0.004871181678026915
406.8580322265625 0.004856928251683712
406.8780212402344 0.0048421211540699005
406.89801025390625 0.004826710559427738
406.91802978515625 0.004810649901628494
406.9380187988281 0.004793974105268717
406.9580078125 0.004776651039719582
406.97802734375 0.004758648574352264
406.9980163574219 0.004740027245134115
407.01800537109375 0.00472076702862978
407.03802490234375 0.0047008502297103405
407.0580139160156 0.004680355079472065
407.0780334472656 0.004659236874431372
407.0980224609375 0.004637584090232849
407.1180419921875 0.004615356680005789
407.1380310058594 0.004592648707330227
407.15802001953125 0.0045694527216255665
407.17803955078125 0.004545764997601509
407.1980285644531 0.004521683789789677
407.218017578125 0.0044972035102546215
407.238037109375 0.0044723134487867355
407.2580261230469 0.004447118379175663
407.27801513671875 0.0044216071255505085
407.29803466796875 0.00439576618373394
407.3180236816406 0.004369699861854315
407.3380126953125 0.004343391861766577
407.3580322265625 0.004316824488341808
407.3780212402344 0.004290101584047079
407.3980407714844 0.004263162612915039
407.41802978515625 0.004236111883074045
407.4380187988281 0.004208930768072605
407.4580383300781 0.004181599244475365
407.47802734375 0.004154225345700979
407.4980163574219 0.004126792773604393
407.5180358886719 0.00409928523004055
407.53802490234375 0.0040718186646699905
407.5580139160156 0.0040443819016218185
407.5780334472656 0.004016969818621874
407.5980529785156 0.003989662043750286
407.6180419921875 0.003962541464716196
407.6380310058594 0.003935612738132477
407.6580505371094 0.003908882383257151
407.67803955078125 0.003882482647895813
407.6980285644531 0.003856425639241934
407.7180480957031 0.0038307264912873507
407.738037109375 0.0038055197801440954
407.7580261230469 0.0037808220367878675
407.7780456542969 0.003756652120500803
407.79803466796875 0.0037331380881369114
407.8180236816406 0.0037102950736880302
407.8380432128906 0.0036881377454847097
407.8580322265625 0.003666779724881053
407.8780517578125 0.0036461944691836834
407.8980407714844 0.0036264790687710047
407.91802978515625 0.0036076290998607874
407.93804931640625 0.003589639440178871
407.9580383300781 0.0035725764464586973
407.97802734375 0.0035564175341278315
407.998046875 0.0035411366261541843
408.0180358886719 0.0035267695784568787
408.03802490234375 0.003513271687552333
408.05804443359375 0.003500597085803747
408.0780334472656 0.0034887478686869144
408.0980529785156 0.0034776441752910614
408.1180419921875 0.003467271337285638
408.1380615234375 0.0034575408790260553
408.1580505371094 0.0034484209027141333
408.17803955078125 0.0034398313146084547
408.19805908203125 0.0034316908568143845
408.2180480957031 0.0034239543601870537
408.238037109375 0.0034165361430495977
408.258056640625 0.0034093535505235195
408.2780456542969 0.0034023569896817207
408.29803466796875 0.0033954663667827845
408.31805419921875 0.0033886053133755922
408.3380432128906 0.0033817326184362173
408.3580627441406 0.0033747702836990356
408.3780517578125 0.0033676892053335905
408.3980407714844 0.0033604337368160486
408.4180603027344 0.0033529556822031736
408.43804931640625 0.0033452478237450123
408.4580383300781 0.003337277565151453
408.4780578613281 0.003329018596559763
408.498046875 0.003320490475744009
408.5180358886719 0.003311683889478445
408.5380554199219 0.003302594181150198
408.55804443359375 0.003293265588581562
408.5780334472656 0.0032837095204740763
408.5980529785156 0.003273939248174429
408.6180419921875 0.003264018800109625
408.6380615234375 0.003253956325352192
408.6580505371094 0.0032438235357403755
408.6780700683594 0.0032336320728063583
408.69805908203125 0.003223456209525466
408.7180480957031 0.0032133234199136496
408.7380676269531 0.003203261410817504
408.758056640625 0.003193338867276907
408.7780456542969 0.003183577209711075
408.7980651855469 0.0031739934347569942
408.81805419921875 0.0031646443530917168
408.8380432128906 0.003155537648126483
408.8580627441406 0.0031466754153370857
408.8780517578125 0.0031380970031023026
408.8980712890625 0.0031297809910029173
408.9180603027344 0.0031217511277645826
408.93804931640625 0.0031139887869358063
408.95806884765625 0.0031064716167747974
408.9780578613281 0.0030992068350315094
408.998046875 0.0030921627767384052
409.01806640625 0.0030853073112666607
409.0380554199219 0.003078635549172759
409.05804443359375 0.0030721104703843594
409.07806396484375 0.0030656950548291206
409.0980529785156 0.003059381153434515
409.1180725097656 0.003053124528378248
409.1380615234375 0.0030469174962490797
409.1580505371094 0.003040729556232691
409.1780700683594 0.003034530906006694
409.19805908203125 0.0030283245723694563
409.21807861328125 0.003022079821676016
409.2380676269531 0.003015804337337613
409.258056640625 0.0030094876419752836
409.278076171875 0.0030031169299036264
409.2980651855469 0.0029967166483402252
409.31805419921875 0.002990284003317356
409.33807373046875 0.0029838199261575937
409.3580627441406 0.0029773584101349115
409.3780822753906 0.002970897126942873
409.3980712890625 0.0029644735623151064
409.4180603027344 0.0029580998234450817
409.4380798339844 0.0029517882503569126
409.45806884765625 0.0029455809853971004
409.4780578613281 0.0029394906014204025
409.4980773925781 0.0029335313010960817
409.51806640625 0.0029277438297867775
409.5380554199219 0.0029221386648714542
409.5580749511719 0.0029167274478822947
409.57806396484375 0.0029115446377545595
409.5980529785156 0.002906596288084984
409.6180725097656 0.0029018886853009462
409.6380615234375 0.0028974467422813177
409.6580810546875 0.0028932648710906506
409.6780700683594 0.0028893612325191498
409.69805908203125 0.0028857330325990915
409.71807861328125 0.002882374683395028
409.7380676269531 0.0028792954981327057
409.7580871582031 0.0028764826711267233
409.778076171875 0.002873938763514161
409.7980651855469 0.002871650969609618
409.8180847167969 0.002869606949388981
409.83807373046875 0.0028678029775619507
409.8580627441406 0.002866223454475403
409.8780822753906 0.0028648539446294308
409.8980712890625 0.0028636842034757137
409.9180908203125 0.0028626970015466213
409.9380798339844 0.0028618790674954653
409.95806884765625 0.0028612143360078335
409.97808837890625 0.002860686741769314
409.9980773925781 0.002860281616449356
410.01806640625 0.00285998173058033
410.0380859375 0.0028597714845091105
410.0580749511719 0.002859636675566435
410.07806396484375 0.0028595607727766037
410.09808349609375 0.002859528176486492
410.1180725097656 0.0028595239855349064
410.1380920410156 0.00285953376442194
410.1580810546875 0.002859543077647686
410.1780700683594 0.002859537722542882
410.1980895996094 0.0028595044277608395
410.21807861328125 0.0028594299219548702
410.2380676269531 0.0028593018651008606
410.2580871582031 0.0028591076843440533
410.278076171875 0.0028588371351361275
410.298095703125 0.002858478110283613
410.3180847167969 0.0028580224607139826
410.33807373046875 0.002857459941878915
410.35809326171875 0.002856781240552664
410.3780822753906 0.002855981234461069
410.3981018066406 0.0028550506103783846
410.4180908203125 0.0028539872728288174
410.4380798339844 0.002852784702554345
410.4580993652344 0.002851437544450164
410.47808837890625 0.0028499483596533537
410.4980773925781 0.0028483124915510416
410.5180969238281 0.0028465273790061474
410.5380859375 0.0028445995412766933
410.5580749511719 0.0028425271157175303
410.5780944824219 0.0028403103351593018
410.59808349609375 0.0028379582799971104
410.61810302734375 0.0028354679234325886
410.6380920410156 0.0028328525368124247
410.6580810546875 0.0028301123529672623
410.6781005859375 0.002827249001711607
410.6980895996094 0.0028242776170372963
410.71807861328125 0.002821199130266905
410.73809814453125 0.002818014472723007
410.7580871582031 0.0028147390112280846
410.778076171875 0.002811374142765999
410.798095703125 0.002807918004691601
410.8180847167969 0.00280438712798059
410.8381042480469 0.002800772897899151
410.85809326171875 0.0027970904484391212
410.87811279296875 0.0027933306992053986
410.8981018066406 0.002789506921544671
410.9180908203125 0.0027856139931827784
410.9381103515625 0.002781645627692342
410.9580993652344 0.002777614165097475
410.97808837890625 0.0027735126204788685
410.99810791015625 0.0027693328447639942
411.0180969238281 0.002765086479485035
411.0380859375 0.002760763978585601
411.05810546875 0.0027563574258238077
411.0780944824219 0.0027518789283931255
411.09808349609375 0.002747319871559739
411.11810302734375 0.0027426714077591896
411.1380920410156 0.0027379472739994526
411.1581115722656 0.002733133267611265
411.1781005859375 0.0027282442897558212
411.1980895996094 0.0027232756838202477
411.2181091308594 0.0027182218618690968
411.23809814453125 0.0027131023816764355
411.2580871582031 0.0027079139836132526
411.2781066894531 0.0027026543393731117
411.298095703125 0.00269734556786716
411.318115234375 0.0026919799856841564
411.3381042480469 0.0026865829713642597
411.35809326171875 0.0026811552233994007
411.37811279296875 0.0026756986044347286
411.3981018066406 0.0026702405884861946
411.4181213378906 0.002664776286110282
411.4381103515625 0.0026593341026455164
411.4580993652344 0.0026539170648902655
411.4781188964844 0.002648530527949333
411.49810791015625 0.002643201034516096
411.5180969238281 0.0026379337068647146
411.5381164550781 0.0026327320374548435
411.55810546875 0.002627622801810503
411.5780944824219 0.002622609492391348
411.5981140136719 0.0026176937390118837
411.61810302734375 0.002612900221720338
411.63812255859375 0.002608222421258688
411.6581115722656 0.002603682689368725
411.6781005859375 0.002599279396235943
411.6981201171875 0.0025950123090296984
411.7181091308594 0.0025908974930644035
411.73809814453125 0.0025869314558804035
411.75811767578125 0.0025831100065261126
411.7781066894531 0.0025794445537030697
411.798095703125 0.0025759281124919653
411.818115234375 0.002572552068158984
411.8381042480469 0.0025693236384540796
411.8581237792969 0.002566226990893483
411.87811279296875 0.0025632642209529877
411.89813232421875 0.00256041856482625
411.9181213378906 0.002557688858360052
411.9381103515625 0.0025550597347319126
411.9581298828125 0.0025525158271193504
411.9781188964844 0.002550052013248205
411.99810791015625 0.002547650597989559
412.01812744140625 0.0025452934205532074
412.0381164550781 0.0025429725646972656
412.05810546875 0.0025406689383089542
412.078125 0.0025383634492754936
412.0981140136719 0.002536047250032425
412.11810302734375 0.0025337007828056812
412.13812255859375 0.002531305653974414
412.1581115722656 0.002528854412958026
412.1781311035156 0.0025263247080147266
412.1981201171875 0.0025237123481929302
412.2181091308594 0.0025210005696862936
412.2381286621094 0.0025181733071804047
412.25811767578125 0.0025152310263365507
412.2781066894531 0.0025121602229774
412.2981262207031 0.002508950186893344
412.318115234375 0.0025056046433746815
412.3381042480469 0.0025021161418408155
412.3581237792969 0.0024984765332192183
412.37811279296875 0.0024946979247033596
412.39813232421875 0.002490769140422344
412.4181213378906 0.0024867053143680096
412.4381408691406 0.0024824985302984715
412.4581298828125 0.002478167647495866
412.4781188964844 0.00247371313162148
412.4981384277344 0.002469134982675314
412.51812744140625 0.002464457182213664
412.5381164550781 0.0024596822913736105
412.5581359863281 0.0024548128712922335
412.578125 0.0024498743005096912
412.5981140136719 0.0024448703043162823
412.6181335449219 0.002439804608002305
412.63812255859375 0.0024347035214304924
412.65814208984375 0.002429561922326684
412.6781311035156 0.0024244068190455437
412.6981201171875 0.002419239841401577
412.7181396484375 0.002414063783362508
412.7381286621094 0.002408902859315276
412.75811767578125 0.0024037575349211693
412.77813720703125 0.002398628741502762
412.7981262207031 0.002393538597971201
412.818115234375 0.002388485474511981
412.838134765625 0.002383467275649309
412.8581237792969 0.002378504490479827
412.87811279296875 0.0023735943250358105
412.89813232421875 0.0023687321227043867
412.91815185546875 0.0023639281280338764
412.9381408691406 0.0023591923527419567
412.9581298828125 0.002354519674554467
412.9781494140625 0.002349903341382742
412.9981384277344 0.002345358720049262
413.01812744140625 0.002340879989787936
413.03814697265625 0.002336460165679455
413.0581359863281 0.002332113217562437
413.078125 0.0023278319276869297
413.09814453125 0.002323609311133623
413.1181335449219 0.0023194588720798492
413.13812255859375 0.00231537246145308
413.15814208984375 0.0023113444913178682
413.1781311035156 0.002307386603206396
413.1981506347656 0.002303485758602619
413.2181396484375 0.002299653831869364
413.2381286621094 0.0022958843037486076
413.2581481933594 0.0022921711206436157
413.27813720703125 0.002288524992763996
413.2981262207031 0.002284939866513014
413.3181457519531 0.002281410153955221
413.338134765625 0.0022779456339776516
413.3581237792969 0.0022745407186448574
413.3781433105469 0.0022711895871907473
413.39813232421875 0.0022679015528410673
413.41815185546875 0.002264666138216853
413.4381408691406 0.0022614924237132072
413.4581604003906 0.0022583696991205215
413.4781494140625 0.0022553063463419676
413.4981384277344 0.0022522963117808104
413.5181579589844 0.0022493351716548204
413.53814697265625 0.0022464299108833075
413.5581359863281 0.0022435751743614674
413.5781555175781 0.0022407653741538525
413.59814453125 0.0022380079608410597
413.6181335449219 0.0022352980449795723
413.6381530761719 0.0022326302714645863
413.65814208984375 0.002230011625215411
413.67816162109375 0.002227433491498232
413.6981506347656 0.0022249030880630016
413.7181396484375 0.0022224164567887783
413.7381591796875 0.0022199684754014015
413.7581481933594 0.002217566827312112
413.77813720703125 0.00221520708873868
413.79815673828125 0.0022128864657133818
413.8181457519531 0.00221061147749424
413.838134765625 0.002208379562944174
413.858154296875 0.0022061862982809544
413.8781433105469 0.002204040065407753
413.8981628417969 0.00220193387940526
413.91815185546875 0.0021998751908540726
413.9381408691406 0.0021978605072945356
413.9581604003906 0.0021958875004202127
413.9781494140625 0.0021939619909971952
413.9981689453125 0.0021920790895819664
414.0181579589844 0.002190244384109974
414.03814697265625 0.0021884539164602757
414.05816650390625 0.0021867055911570787
414.0781555175781 0.002185003599151969
414.09814453125 0.002183344680815935
414.1181640625 0.002181725576519966
414.1381530761719 0.0021801497787237167
414.1581726074219 0.002178611233830452
414.17816162109375 0.0021771129686385393
414.1981506347656 0.002175650093704462
414.2181701660156 0.002174218650907278
414.2381591796875 0.002172820968553424
414.2581481933594 0.0021714516915380955
414.2781677246094 0.0021701063960790634
414.29815673828125 0.0021687867119908333
414.3181457519531 0.002167487284168601
414.3381652832031 0.0021662036888301373
414.358154296875 0.002164936624467373
414.3781433105469 0.0021636812016367912
414.3981628417969 0.0021624332293868065
414.41815185546875 0.0021611922420561314
414.43817138671875 0.002159952651709318
414.4581604003906 0.002158716320991516
414.4781494140625 0.0021574790589511395
414.4981689453125 0.002156235510483384
414.5181579589844 0.002154989168047905
414.5381774902344 0.0021537335123866796
414.55816650390625 0.0021524718031287193
414.5781555175781 0.0021512003149837255
414.5981750488281 0.002149917185306549
414.6181640625 0.00214862497523427
414.6381530761719 0.002147322753444314
414.6581726074219 0.0021460074931383133
414.67816162109375 0.002144683850929141
414.69818115234375 0.0021433490328490734
414.7181701660156 0.002142007928341627
414.7381591796875 0.002140659373253584
414.7581787109375 0.0021393029019236565
414.7781677246094 0.002137944335117936
414.79815673828125 0.0021365832071751356
414.81817626953125 0.0021352197509258986
414.8381652832031 0.0021338602527976036
414.858154296875 0.0021325047127902508
414.878173828125 0.0021311526652425528
414.8981628417969 0.002129811327904463
414.9181823730469 0.0021284790709614754
414.93817138671875 0.0021271619480103254
414.9581604003906 0.002125860657542944
414.9781799316406 0.002124575199559331
414.9981689453125 0.0021233120933175087
415.0181579589844 0.0021220718044787645
415.0381774902344 0.002120854565873742
415.05816650390625 0.00211966666392982
415.07818603515625 0.002118506236001849
415.0981750488281 0.002117378870025277
415.1181640625 0.002116284566000104
415.13818359375 0.0021152242552489042
415.1581726074219 0.0021142028272151947
415.1781921386719 0.002113218419253826
415.19818115234375 0.0021122759208083153
415.2181701660156 0.0021113757975399494
415.2381896972656 0.0021105180494487286
415.2581787109375 0.0021097068674862385
415.2781677246094 0.002108941785991192
415.2981872558594 0.002108223969116807
415.31817626953125 0.0021075557451695204
415.3381652832031 0.0021069382783025503
415.3581848144531 0.002106371568515897
415.378173828125 0.0021058577112853527
415.3981628417969 0.0021053976379334927
415.4181823730469 0.0021049913484603167
415.43817138671875 0.002104640705510974
415.45819091796875 0.0021043457090854645
415.4781799316406 0.0021041075233370066
415.4981689453125 0.0021039259154349566
415.5181884765625 0.0021038013510406017
415.5381774902344 0.002103734528645873
415.5581970214844 0.002103725913912058
415.57818603515625 0.002103774808347225
415.5981750488281 0.0021038809791207314
415.6181945800781 0.0021040448918938637
415.63818359375 0.0021042656153440475
415.6581726074219 0.0021045429166406393
415.6781921386719 0.0021048770286142826
415.69818115234375 0.0021052658557891846
415.71820068359375 0.002105710096657276
415.7381896972656 0.0021062076557427645
415.7581787109375 0.002106758765876293
415.7781982421875 0.002107362262904644
415.7981872558594 0.002108016051352024
415.81817626953125 0.002108719665557146
415.83819580078125 0.0021094735711812973
415.8581848144531 0.0021102731116116047
415.878173828125 0.002111119916662574
415.898193359375 0.0021120128221809864
415.9181823730469 0.0021129485685378313
415.9382019042969 0.002113928319886327
415.95819091796875 0.0021149488165974617
415.9781799316406 0.002116008661687374
415.9981994628906 0.0021171094849705696
416.0181884765625 0.0021182463970035315
416.0381774902344 0.0021194196306169033
416.0581970214844 0.0021206303499639034
416.07818603515625 0.0021218734327703714
416.09820556640625 0.002123151207342744
416.1181945800781 0.002124460181221366
416.13818359375 0.002125799423083663
416.158203125 0.002127171726897359
416.1781921386719 0.0021285712718963623
416.1982116699219 0.002130001550540328
416.21820068359375 0.0021314583718776703
416.2381896972656 0.0021329419687390327
416.2582092285156 0.0021344556007534266
416.2781982421875 0.0021359932143241167
416.2981872558594 0.0021375571377575397
416.3182067871094 0.002139149233698845
416.33819580078125 0.0021407653111964464
416.3581848144531 0.0021424065344035625
416.3782043457031 0.002144075930118561
416.398193359375 0.0021457683760672808
416.418212890625 0.0021474885288625956
416.4382019042969 0.0021492319647222757
416.45819091796875 0.002151001477614045
416.47821044921875 0.0021527979988604784
416.4981994628906 0.0021546187344938517
416.5181884765625 0.002156464848667383
416.5382080078125 0.0021583400666713715
416.5581970214844 0.002160238102078438
416.57818603515625 0.0021621626801788807
416.59820556640625 0.0021641156636178493
416.6181945800781 0.002166091464459896
416.6382141113281 0.0021680963691323996
416.658203125 0.0021701238583773375
416.67822265625 0.002172179752960801
416.6982116699219 0.002174257766455412
416.71820068359375 0.0021763609256595373
416.73822021484375 0.002178491558879614
416.7582092285156 0.0021806431468576193
416.7781982421875 0.0021828184835612774
416.7982177734375 0.0021850208286195993
416.8182067871094 0.0021872420329600573
416.83819580078125 0.0021894858218729496
416.85821533203125 0.002191754523664713
416.8782043457031 0.0021940411534160376
416.898193359375 0.0021963485050946474
416.918212890625 0.002198678907006979
416.9382019042969 0.00220102583989501
416.9582214355469 0.002203394193202257
416.97821044921875 0.002205778146162629
416.9981994628906 0.002208178862929344
417.0182189941406 0.002210600534453988
417.0382080078125 0.0022130347788333893
417.0581970214844 0.0022154843900352716
417.0782165527344 0.0022179523948580027
