Energy XES
369.5453796386719 2.2349942810251378e-05
369.56536865234375 2.241536640212871e-05
369.5853576660156 2.248115197289735e-05
369.6053771972656 2.2547410480910912e-05
369.6253662109375 2.2613952751271427e-05
369.6453552246094 2.268087337142788e-05
369.6653747558594 2.27482905756915e-05
369.68536376953125 2.281600063724909e-05
369.70538330078125 2.2884216377860866e-05
369.7253723144531 2.2952732251724228e-05
369.7453918457031 2.302176108059939e-05
369.765380859375 2.309109186171554e-05
369.7853698730469 2.316083191544749e-05
369.8053894042969 2.3231090381159447e-05
369.82537841796875 2.3301647161133587e-05
369.8453674316406 2.3372622308670543e-05
369.8653869628906 2.3444117687176913e-05
369.8853759765625 2.3515922293881886e-05
369.9053649902344 2.3588145268149674e-05
369.9253845214844 2.3660913939238526e-05
369.94537353515625 2.3734004571451806e-05
369.9653625488281 2.3807529942132533e-05
369.9853820800781 2.3881613742560148e-05
370.00537109375 2.3956035875016823e-05
370.025390625 2.4031023713178e-05
370.0453796386719 2.4106353521347046e-05
370.06536865234375 2.4182147171813995e-05
370.08538818359375 2.425852471787948e-05
370.1053771972656 2.4335258785868064e-05
370.1253662109375 2.441247306705918e-05
370.1453857421875 2.4490291252732277e-05
370.1653747558594 2.456848778820131e-05
370.18536376953125 2.4647188183735125e-05
370.20538330078125 2.472651431162376e-05
370.2253723144531 2.4806235160212964e-05
370.2453918457031 2.488660356902983e-05
370.265380859375 2.4967377612483688e-05
370.285400390625 2.5048804673133418e-05
370.3053894042969 2.5130644644377753e-05
370.32537841796875 2.5213021217496134e-05
370.34539794921875 2.529606717871502e-05
370.3653869628906 2.5379533326486126e-05
370.3853759765625 2.54635488090571e-05
370.4053955078125 2.5548250050633214e-05
370.4253845214844 2.5633380573708564e-05
370.44537353515625 2.571908407844603e-05
370.46539306640625 2.580548607511446e-05
370.4853820800781 2.5892342819133773e-05
370.5054016113281 2.597991442598868e-05
370.525390625 2.606794259918388e-05
370.5453796386719 2.6156571038882248e-05
370.5653991699219 2.6245941626257263e-05
370.58538818359375 2.6335788788856007e-05
370.6053771972656 2.642625622684136e-05
370.6253967285156 2.6517494916333817e-05
370.6453857421875 2.6609235646901652e-05
370.6653747558594 2.6701625756686553e-05
370.6853942871094 2.6794825316756032e-05
370.70538330078125 2.6888556021731347e-05
370.7253723144531 2.6982976123690605e-05
370.7453918457031 2.7078229322796687e-05
370.7654113769531 2.717418465181254e-05
370.785400390625 2.727070386754349e-05
370.8053894042969 2.7367932489141822e-05
370.8254089355469 2.7466023311717436e-05
370.84539794921875 2.7564690753933974e-05
370.8653869628906 2.7664082153933123e-05
370.8854064941406 2.7764361220761202e-05
370.9053955078125 2.7865222364198416e-05
370.9253845214844 2.796683293126989e-05
370.9454040527344 2.806935299304314e-05
370.96539306640625 2.8172491511213593e-05
370.9853820800781 2.8276408556848764e-05
371.0054016113281 2.8381275114952587e-05
371.025390625 2.848678377631586e-05
371.04541015625 2.859326559701003e-05
371.0653991699219 2.8700411348836496e-05
371.08538818359375 2.880838655983098e-05
371.10540771484375 2.8917384042870253e-05
371.1253967285156 2.9027072741882876e-05
371.1453857421875 2.9137630917830393e-05
371.1654052734375 2.9249244107631966e-05
371.1853942871094 2.9361592169152573e-05
371.20538330078125 2.947485336335376e-05
371.22540283203125 2.9589218684122898e-05
371.2453918457031 2.9704351618420333e-05
371.2654113769531 2.9820612326147966e-05
371.285400390625 2.9937666113255545e-05
371.305419921875 3.005587677762378e-05
371.3254089355469 3.0174887797329575e-05
371.34539794921875 3.0294901080196723e-05
371.36541748046875 3.0416105801123194e-05
371.3854064941406 3.053813998121768e-05
371.4053955078125 3.066120552830398e-05
371.4254150390625 3.0785500712227076e-05
371.4454040527344 3.091066537308507e-05
371.46539306640625 3.103690323769115e-05
371.48541259765625 3.116442167083733e-05
371.5054016113281 3.129284596070647e-05
371.5254211425781 3.1422587198903784e-05
371.54541015625 3.155326339765452e-05
371.5653991699219 3.1685089197708294e-05
371.5854187011719 3.181829015375115e-05
371.60540771484375 3.1952466088114306e-05
371.6253967285156 3.2087838917504996e-05
371.6454162597656 3.222464147256687e-05
371.6654052734375 3.236246993765235e-05
371.6853942871094 3.250155350542627e-05
371.7054138183594 3.2642125006532297e-05
371.72540283203125 3.2783776987344027e-05
371.74542236328125 3.2926971471169963e-05
371.7654113769531 3.307129009044729e-05
371.785400390625 3.321695839986205e-05
371.805419921875 3.336424197186716e-05
371.8254089355469 3.351271152496338e-05
371.8454284667969 3.3662825444480404e-05
371.86541748046875 3.381415081094019e-05
371.8854064941406 3.3966942282859236e-05
371.9054260253906 3.412145088077523e-05
371.9254150390625 3.427722185733728e-05
371.9454040527344 3.443450987106189e-05
371.9654235839844 3.459357685642317e-05
371.98541259765625 3.475395715213381e-05
372.00543212890625 3.491616735118441e-05
372.0254211425781 3.507972724037245e-05
372.04541015625 3.524490603012964e-05
372.0654296875 3.5411983844824135e-05
372.0854187011719 3.5580480471253395e-05
372.10540771484375 3.575066875782795e-05
372.12542724609375 3.592284338083118e-05
372.1454162597656 3.6096513213124126e-05
372.1654052734375 3.627195837907493e-05
372.1854248046875 3.6449495382839814e-05
372.2054138183594 3.662860035547055e-05
372.22540283203125 3.680958252516575e-05
372.24542236328125 3.699275112012401e-05
372.2654113769531 3.717757863341831e-05
372.2854309082031 3.7364661693573e-05
372.305419921875 3.755346915568225e-05
372.3254089355469 3.7744302971987054e-05
372.3454284667969 3.7937479646643624e-05
372.36541748046875 3.813246439676732e-05
372.38543701171875 3.832986476481892e-05
372.4054260253906 3.852911322610453e-05
372.4254150390625 3.8730537198716775e-05
372.4454345703125 3.893447501468472e-05
372.4654235839844 3.9140344597399235e-05
372.48541259765625 3.934848791686818e-05
372.50543212890625 3.9559246943099424e-05
372.5254211425781 3.97720214095898e-05
372.5454406738281 3.9987491618376225e-05
372.5654296875 4.0205035475082695e-05
372.5854187011719 4.0425020415568724e-05
372.6054382324219 4.0647817513672635e-05
372.62542724609375 4.087278648512438e-05
372.6454162597656 4.110031295567751e-05
372.6654357910156 4.1330782551085576e-05
372.6854248046875 4.15635367971845e-05
372.7054138183594 4.179896495770663e-05
372.7254333496094 4.203747812425718e-05
372.74542236328125 4.227838508086279e-05
372.76544189453125 4.2522442527115345e-05
372.7854309082031 4.276897743693553e-05
372.805419921875 4.301838998799212e-05
372.825439453125 4.3271105823805556e-05
372.8454284667969 4.35263937106356e-05
372.86541748046875 4.37846829299815e-05
372.88543701171875 4.4046413677278906e-05
372.9054260253906 4.431083289091475e-05
372.9254455566406 4.457878821995109e-05
372.9454345703125 4.484950113692321e-05
372.9654235839844 4.512341911322437e-05
372.9854431152344 4.54010114481207e-05
373.00543212890625 4.568145959638059e-05
373.02545166015625 4.59656621387694e-05
373.0454406738281 4.62527823401615e-05
373.0654296875 4.654329677578062e-05
373.08544921875 4.683768565882929e-05
373.1054382324219 4.713508315035142e-05
373.12542724609375 4.743598401546478e-05
373.14544677734375 4.774089757120237e-05
373.1654357910156 4.804893251275644e-05
373.1854248046875 4.836059451918118e-05
373.2054443359375 4.8676411097403616e-05
373.2254333496094 4.899546911474317e-05
373.24542236328125 4.931828152621165e-05
373.26544189453125 4.9645408580545336e-05
373.2854309082031 4.997587529942393e-05
373.3054504394531 5.03107366967015e-05
373.325439453125 5.064901051810011e-05
373.3454284667969 5.0991227908525616e-05
373.3654479980469 5.133796366862953e-05
373.38543701171875 5.168818461243063e-05
373.40545654296875 5.20430039614439e-05
373.4254455566406 5.240134851192124e-05
373.4454345703125 5.276378942653537e-05
373.4654541015625 5.313090514391661e-05
373.4854431152344 5.350160790840164e-05
373.50543212890625 5.3876457968726754e-05
373.52545166015625 5.4256066505331546e-05
373.5454406738281 5.463929119287059e-05
373.5654602050781 5.502730346051976e-05
373.58544921875 5.541894643101841e-05
373.6054382324219 5.581480581895448e-05
373.6254577636719 5.621550735668279e-05
373.64544677734375 5.6619850511197e-05
373.6654357910156 5.702843191102147e-05
373.6854553222656 5.7441888202447444e-05
373.7054443359375 5.7858975196722895e-05
373.7254333496094 5.8280304074287415e-05
373.7454528808594 5.870651511941105e-05
373.76544189453125 5.913631684961729e-05
373.78546142578125 5.957098619546741e-05
373.8054504394531 6.000918074278161e-05
373.825439453125 6.045155168976635e-05
373.845458984375 6.0898739320691675e-05
373.8654479980469 6.134937575552613e-05
373.88543701171875 6.180408672662452e-05
373.90545654296875 6.22635634499602e-05
373.9254455566406 6.272634345805272e-05
373.9454650878906 6.319383101072162e-05
373.9654541015625 6.366451270878315e-05
373.9854431152344 6.413907976821065e-05
374.0054626464844 6.461820157710463e-05
374.02545166015625 6.510032108053565e-05
374.04547119140625 6.55868643661961e-05
374.0654602050781 6.607624527532607e-05
374.08544921875 6.656911864411086e-05
374.10546875 6.706616113660857e-05
374.1254577636719 6.756575749022886e-05
374.14544677734375 6.806854798924178e-05
374.16546630859375 6.857523112557828e-05
374.1854553222656 6.908414070494473e-05
374.2054443359375 6.959593156352639e-05
374.2254638671875 7.011127308942378e-05
374.2454528808594 7.062846998451278e-05
374.2654724121094 7.114897016435862e-05
374.28546142578125 7.167104195104912e-05
374.3054504394531 7.219534018076956e-05
374.3254699707031 7.272254151757807e-05
374.345458984375 7.325084879994392e-05
374.3654479980469 7.378093141596764e-05
374.3854675292969 7.431342964991927e-05
374.40545654296875 7.484655361622572e-05
374.4254455566406 7.538094359915704e-05
374.4454650878906 7.591722533106804e-05
374.4654541015625 7.645357254659757e-05
374.4854736328125 7.699142588535324e-05
374.5054626464844 7.752894453005865e-05
374.5254821777344 7.80675545684062e-05
374.54547119140625 7.860536425141618e-05
374.5654602050781 7.914299931144342e-05
374.5854797363281 7.968102727318183e-05
374.60546875 8.021754183573648e-05
374.6254577636719 8.075314690358937e-05
374.6454772949219 8.128838817356154e-05
374.66546630859375 8.182138844858855e-05
374.6854553222656 8.23527152533643e-05
374.7054748535156 8.288293611258268e-05
374.7254638671875 8.341016655322164e-05
374.7454528808594 8.39349304442294e-05
374.7654724121094 8.445779531029984e-05
374.78546142578125 8.497687667841092e-05
374.80548095703125 8.549348422093317e-05
374.8254699707031 8.600579167250544e-05
374.845458984375 8.651427924633026e-05
374.865478515625 8.701943443156779e-05
374.8854675292969 8.75194527907297e-05
374.90545654296875 8.801482908893377e-05
374.92547607421875 8.850600715959445e-05
374.9454650878906 8.899122622096911e-05
374.9654541015625 8.94709664862603e-05
374.9854736328125 8.994564996100962e-05
375.0054626464844 9.041355951922014e-05
375.0254821777344 9.087585203815252e-05
375.04547119140625 9.133083221968263e-05
375.06549072265625 9.177958418149501e-05
375.0854797363281 9.222047083312646e-05
375.10546875 9.265390690416098e-05
375.12548828125 9.30802634684369e-05
375.1454772949219 9.349796891910955e-05
375.16546630859375 9.39074088819325e-05
375.18548583984375 9.430891805095598e-05
375.2054748535156 9.470104123465717e-05
375.2254638671875 9.508413495495915e-05
375.2454833984375 9.545852662995458e-05
375.2654724121094 9.582284837961197e-05
375.2854919433594 9.617797331884503e-05
375.30548095703125 9.652262815507129e-05
375.3254699707031 9.685711120255291e-05
375.3454895019531 9.71817207755521e-05
375.365478515625 9.749528544489294e-05
375.3854675292969 9.779813990462571e-05
375.4054870605469 9.809051698539406e-05
375.42547607421875 9.837140532908961e-05
375.4454650878906 9.864109597401693e-05
375.4654846191406 9.889985085465014e-05
375.4854736328125 9.914674592437223e-05
375.5054626464844 9.938207949744537e-05
375.5254821777344 9.960607712855563e-05
375.5455017089844 9.981825132854283e-05
375.56549072265625 0.00010001821647165343
375.5854797363281 0.00010020623449236155
375.6054992675781 0.00010038245818577707
375.62548828125 0.00010054631275124848
375.6454772949219 0.00010069799463963136
375.6654968261719 0.00010083769302582368
375.68548583984375 0.00010096497135236859
375.7054748535156 0.00010108001879416406
375.7254943847656 0.0001011830463539809
375.7454833984375 0.0001012737411656417
375.7654724121094 0.0001013523360597901
375.7854919433594 0.00010141897655557841
375.80548095703125 0.0001014735535136424
375.82550048828125 0.00010151632159249857
375.8454895019531 0.00010154727351618931
375.865478515625 0.00010156658390769735
375.885498046875 0.0001015744055621326
375.9054870605469 0.0001015708694467321
375.92547607421875 0.00010155616473639384
375.94549560546875 0.0001015304442262277
375.9654846191406 0.00010149397712666541
375.9854736328125 0.00010144694533664733
376.0054931640625 0.00010138947982341051
376.0254821777344 0.00010132200986845419
376.0455017089844 0.00010124457912752405
376.06549072265625 0.00010115768236573786
376.08551025390625 0.00010106131958309561
376.1054992675781 0.00010095606558024883
376.12548828125 0.00010084207315230742
376.1455078125 0.00010071943688672036
376.1654968261719 0.00010058885527541861
376.18548583984375 0.00010045046656159684
376.20550537109375 0.00010030437260866165
376.2254943847656 0.00010015136649599299
376.2454833984375 9.99915791908279e-05
376.2655029296875 9.982511983253062e-05
376.2854919433594 9.965287608793005e-05
376.3055114746094 9.94746878859587e-05
376.32550048828125 9.929147199727595e-05
376.3454895019531 9.910334483720362e-05
376.3655090332031 9.891039371723309e-05
376.385498046875 9.871360816759989e-05
376.4054870605469 9.851307549979538e-05
376.4255065917969 9.830888302531093e-05
376.44549560546875 9.810207120608538e-05
376.4654846191406 9.789270552573726e-05
376.4855041503906 9.768088057171553e-05
376.5054931640625 9.74676659097895e-05
376.5254821777344 9.725311247166246e-05
376.5455017089844 9.703729301691055e-05
376.56549072265625 9.682123345555738e-05
376.58551025390625 9.66046645771712e-05
376.6054992675781 9.638861229177564e-05
376.6255187988281 9.617274918127805e-05
376.6455078125 9.595811570761725e-05
376.6654968261719 9.57446827669628e-05
376.6855163574219 9.553245035931468e-05
376.70550537109375 9.532238618703559e-05
376.7254943847656 9.51144756982103e-05
376.7455139160156 9.490868978900835e-05
376.7655029296875 9.470595250604674e-05
376.7855224609375 9.450591460336e-05
376.8055114746094 9.430945647181943e-05
376.82550048828125 9.411654900759459e-05
376.84552001953125 9.392714127898216e-05
376.8655090332031 9.374208457302302e-05
376.885498046875 9.356129157822579e-05
376.905517578125 9.338476229459047e-05
376.9255065917969 9.321321704192087e-05
376.94549560546875 9.304662671638653e-05
376.96551513671875 9.288493311032653e-05
376.9855041503906 9.272882743971422e-05
377.0054931640625 9.257824422093108e-05
377.0255126953125 9.243311069440097e-05
377.0455017089844 9.229407442035154e-05
377.0655212402344 9.2160829808563e-05
377.08551025390625 9.20339225558564e-05
377.1054992675781 9.191325807478279e-05
377.1255187988281 9.179879270959646e-05
377.1455078125 9.169097756966949e-05
377.16552734375 9.158955072052777e-05
377.1855163574219 9.149494871962816e-05
377.20550537109375 9.140704059973359e-05
377.22552490234375 9.132582636084408e-05
377.2455139160156 9.125159704126418e-05
377.2655029296875 9.118428715737537e-05
377.2855224609375 9.112386032938957e-05
377.3055114746094 9.107052756007761e-05
377.3255310058594 9.102420881390572e-05
377.34552001953125 9.098506416194141e-05
377.3655090332031 9.0953049948439e-05
377.3855285644531 9.092818072531372e-05
377.405517578125 9.091054380405694e-05
377.4255065917969 9.090012463275343e-05
377.4455261230469 9.089695231523365e-05
377.46551513671875 9.090104140341282e-05
377.4855041503906 9.091240644920617e-05
377.5055236816406 9.093109838431701e-05
377.5255126953125 9.095709538087249e-05
377.5455322265625 9.099046292249113e-05
377.5655212402344 9.103108459385112e-05
377.58551025390625 9.107905498240143e-05
377.60552978515625 9.113442501984537e-05
377.6255187988281 9.119705646298826e-05
377.6455383300781 9.126714576268569e-05
377.66552734375 9.134443098446354e-05
377.6855163574219 9.142904309555888e-05
377.7055358886719 9.152112761512399e-05
377.72552490234375 9.162034257315099e-05
377.7455139160156 9.172684804070741e-05
377.7655334472656 9.184079681290314e-05
377.7855224609375 9.196182509185746e-05
377.8055419921875 9.209026029566303e-05
377.8255310058594 9.222571679856628e-05
377.84552001953125 9.236836922354996e-05
377.86553955078125 9.251839946955442e-05
377.8855285644531 9.267537825508043e-05
377.905517578125 9.283950203098357e-05
377.925537109375 9.301104000769556e-05
377.9455261230469 9.318947559222579e-05
377.96551513671875 9.337505616713315e-05
377.98553466796875 9.356808732263744e-05
378.0055236816406 9.376800153404474e-05
378.0255126953125 9.397508983965963e-05
378.0455322265625 9.41897087614052e-05
378.0655212402344 9.441118891118094e-05
378.0855407714844 9.464022150496021e-05
378.10552978515625 9.487613715464249e-05
378.1255187988281 9.511927055427805e-05
378.1455383300781 9.537002188153565e-05
378.16552734375 9.562764171278104e-05
378.185546875 9.589290129952133e-05
378.2055358886719 9.616503666620702e-05
378.22552490234375 9.644441888667643e-05
378.24554443359375 9.673152817413211e-05
378.2655334472656 9.702550596557558e-05
378.2855224609375 9.73267960944213e-05
378.3055419921875 9.763587877387181e-05
378.3255310058594 9.795180812943727e-05
378.3455505371094 9.827561007114127e-05
378.36553955078125 9.860630962066352e-05
378.3855285644531 9.894441609503701e-05
378.4055480957031 9.929046791512519e-05
378.425537109375 9.964349010260776e-05
378.4455261230469 0.00010000400652643293
378.4655456542969 0.00010037266474682838
378.48553466796875 0.00010074835881823674
378.5055236816406 0.00010113169264513999
378.5255432128906 0.0001015233137877658
378.5455322265625 0.00010192207992076874
378.5655517578125 0.0001023292716126889
378.5855407714844 0.00010274368105456233
378.60552978515625 0.00010316599218640476
378.62554931640625 0.00010359693260397762
378.6455383300781 0.00010403524356661364
378.66552734375 0.0001044816744979471
378.685546875 0.00010493696026969701
378.7055358886719 0.00010539982031332329
378.7255554199219 0.00010587173164822161
378.74554443359375 0.00010635136277414858
378.7655334472656 0.00010683947766665369
378.7855529785156 0.00010733692033682019
378.8055419921875 0.00010784226469695568
378.8255615234375 0.00010835714783752337
378.8455505371094 0.00010888004180742428
378.86553955078125 0.00010941184154944494
378.88555908203125 0.00010995344928232953
378.9055480957031 0.00011050328612327576
378.925537109375 0.00011106229794677347
378.945556640625 0.00011163145973114297
378.9655456542969 0.00011220917076570913
378.98553466796875 0.00011279638420091942
379.00555419921875 0.00011339416960254312
379.0255432128906 0.00011400080256862566
379.0455322265625 0.00011461736721685156
379.0655517578125 0.00011524496949277818
379.0855407714844 0.0001158818049589172
379.1055603027344 0.00011653000547084957
379.12554931640625 0.0001171877229353413
379.1455383300781 0.00011785610695369542
379.1655578613281 0.00011853636533487588
379.185546875 0.00011922658450203016
379.2055358886719 0.00011992797954007983
379.2255554199219 0.00012064180918969214
379.24554443359375 0.00012136610166635364
379.26556396484375 0.00012210322893224657
379.2855529785156 0.0001228511391673237
379.3055419921875 0.00012361115659587085
379.3255615234375 0.000124384619994089
379.3455505371094 0.0001251694338861853
379.3655700683594 0.00012596813030540943
379.38555908203125 0.00012677852646447718
379.4055480957031 0.00012760206300299615
379.4255676269531 0.0001284402096644044
379.445556640625 0.00012929068179801106
379.4655456542969 0.0001301550364587456
379.4855651855469 0.0001310348161496222
379.50555419921875 0.00013192769256420434
379.5255432128906 0.00013283517910167575
379.5455627441406 0.00013375903654377908
379.5655517578125 0.00013469673285726458
379.5855712890625 0.00013565144035965204
379.6055603027344 0.0001366205542581156
379.62554931640625 0.0001376058062305674
379.64556884765625 0.0001386091171298176
379.6655578613281 0.00013962772209197283
379.685546875 0.00014066352741792798
379.70556640625 0.00014171851216815412
379.7255554199219 0.00014278980961535126
379.74554443359375 0.00014387948613148183
379.76556396484375 0.00014498954988084733
379.7855529785156 0.00014611714868806303
379.8055725097656 0.0001472660806030035
379.8255615234375 0.00014843327517155558
379.8455810546875 0.00014962279237806797
379.8655700683594 0.00015083137259352952
379.88555908203125 0.00015206131502054632
379.90557861328125 0.00015331503527704626
379.9255676269531 0.0001545891718706116
379.945556640625 0.0001558861549710855
379.965576171875 0.0001572085020598024
379.9855651855469 0.0001585527352290228
380.00555419921875 0.0001599214447196573
380.02557373046875 0.00016131730808410794
380.0455627441406 0.00016273670189548284
380.0655517578125 0.00016418233281001449
380.0855712890625 0.00016565712576266378
380.1055603027344 0.00016715723904781044
380.1255798339844 0.00016868791135493666
380.14556884765625 0.00017024515545926988
380.1655578613281 0.00017183201271109283
380.1855773925781 0.0001734517572913319
380.20556640625 0.00017510009638499469
380.2255554199219 0.0001767803478287533
380.2455749511719 0.00017849591677077115
380.26556396484375 0.00018024235032498837
380.2855529785156 0.00018202309729531407
380.3055725097656 0.00018384179566055536
380.3255920410156 0.000185696582775563
380.3455810546875 0.00018758537771645933
380.3655700683594 0.00018951192032545805
380.3855895996094 0.00019148006686009467
380.40557861328125 0.00019348478235770017
380.4255676269531 0.000195529981283471
380.4455871582031 0.00019761976727750152
380.465576171875 0.00019974875613115728
380.4855651855469 0.0002019212261075154
380.5055847167969 0.00020414148457348347
380.52557373046875 0.00020640389993786812
380.5455627441406 0.00020871286687906832
380.5655822753906 0.00021107310021761805
380.5855712890625 0.00021347851725295186
380.6055908203125 0.00021593758719973266
380.6255798339844 0.00021844390721525997
380.64556884765625 0.00022100232308730483
380.66558837890625 0.00022361801529768854
380.6855773925781 0.0002262842026539147
380.70556640625 0.0002290059346705675
380.7255859375 0.00023178878473117948
380.7455749511719 0.00023462541867047548
380.76556396484375 0.00023752127890475094
380.78558349609375 0.00024048215709626675
380.8055725097656 0.00024350022431463003
380.8255920410156 0.0002465859579388052
380.8455810546875 0.000249731179792434
380.8656005859375 0.00025294680381193757
380.8855895996094 0.00025622418615967035
380.90557861328125 0.00025956955505535007
380.92559814453125 0.0002629892260301858
380.9455871582031 0.0002664741186890751
380.965576171875 0.00027003075229004025
380.985595703125 0.0002736658789217472
381.0055847167969 0.0002773697779048234
381.02557373046875 0.0002811491722241044
381.04559326171875 0.0002850113087333739
381.0655822753906 0.00028894568094983697
381.0856018066406 0.00029296556022018194
381.1055908203125 0.000297060061711818
381.1255798339844 0.0003012365195900202
381.1455993652344 0.0003055026463698596
381.16558837890625 0.000309846771415323
381.1855773925781 0.0003142764908261597
381.2055969238281 0.0003188000700902194
381.2255859375 0.00032340490724891424
381.2455749511719 0.0003280988894402981
381.2655944824219 0.00033289071870967746
381.28558349609375 0.0003377667162567377
381.3055725097656 0.00034273520577698946
381.3255920410156 0.000347805063938722
381.3455810546875 0.0003529615933075547
381.3656005859375 0.0003582214703783393
381.3855895996094 0.00036356941564008594
381.4056091308594 0.0003690224257297814
381.42559814453125 0.0003745646099559963
381.4455871582031 0.00038020446663722396
381.4656066894531 0.0003859513672068715
381.485595703125 0.00039178814040496945
381.5055847167969 0.00039772363379597664
381.5256042480469 0.00040376733522862196
381.54559326171875 0.00040990079287439585
381.5655822753906 0.00041613305802457035
381.5856018066406 0.00042247382225468755
381.6055908203125 0.0004289031494408846
381.6256103515625 0.0004354404518380761
381.6455993652344 0.00044206512393429875
381.66558837890625 0.0004487863334361464
381.68560791015625 0.00045561385923065245
381.7055969238281 0.0004625256988219917
381.7255859375 0.0004695311945397407
381.74560546875 0.0004766398633364588
381.7655944824219 0.0004838286549784243
381.78558349609375 0.0004911068826913834
381.80560302734375 0.0004984840634278953
381.8255920410156 0.0005059358663856983
381.8456115722656 0.0005134833045303822
381.8656005859375 0.0005211010575294495
381.8855895996094 0.0005287985550239682
381.9056091308594 0.0005365855759009719
381.92559814453125 0.0005444359267130494
381.94561767578125 0.0005523712607100606
381.9656066894531 0.0005603650351986289
381.985595703125 0.0005684266798198223
382.005615234375 0.0005765662062913179
382.0256042480469 0.0005847561988048255
382.04559326171875 0.0005930065526627004
382.06561279296875 0.0006013275124132633
382.0856018066406 0.0006096911965869367
382.1056213378906 0.0006181205390021205
382.1256103515625 0.0006265874253585935
382.1455993652344 0.0006351022748276591
382.1656188964844 0.0006436757976189256
382.18560791015625 0.0006522794137708843
382.2055969238281 0.0006609242409467697
382.2256164550781 0.0006696210475638509
382.24560546875 0.0006783415446989238
382.2655944824219 0.0006870969082228839
382.2856140136719 0.000695898721460253
382.30560302734375 0.0007047181716188788
382.3255920410156 0.0007135671330615878
382.3456115722656 0.0007224574219435453
382.3656005859375 0.000731360400095582
382.3856201171875 0.0007403015624731779
382.4056091308594 0.0007492521544918418
382.4256286621094 0.0007582383113913238
382.44561767578125 0.00076723110396415
382.4656066894531 0.000776242814026773
382.4856262207031 0.0007852858398109674
382.505615234375 0.0007943316595628858
382.5256042480469 0.0008033926133066416
382.5456237792969 0.000812481390312314
382.56561279296875 0.000821569177787751
382.5856018066406 0.0008306688396260142
382.6056213378906 0.0008397932397201657
382.6256103515625 0.0008489135070703924
382.6456298828125 0.0008580567082390189
382.6656188964844 0.000867194146849215
382.68560791015625 0.0008763386867940426
382.70562744140625 0.0008855036576278508
382.7256164550781 0.0008946606540121138
382.74560546875 0.0009038228308781981
382.765625 0.0009130035759881139
382.7856140136719 0.0009221745422109962
382.80560302734375 0.0009313492919318378
382.82562255859375 0.0009405413875356317
382.8456115722656 0.0009497225983068347
382.8656311035156 0.0009589208639226854
382.8856201171875 0.0009681083029136062
382.9056091308594 0.0009772987104952335
382.9256286621094 0.0009865069296211004
382.94561767578125 0.0009957051370292902
382.96563720703125 0.0010049219708889723
382.9856262207031 0.0010141308885067701
383.005615234375 0.0010233469074591994
383.025634765625 0.001032585627399385
383.0456237792969 0.0010418207384645939
383.06561279296875 0.0010510690044611692
383.08563232421875 0.0010603467235341668
383.1056213378906 0.001069629448466003
383.1256408691406 0.0010789488442242146
383.1456298828125 0.0010882806964218616
383.1656188964844 0.0010976442135870457
383.1856384277344 0.0011070591863244772
383.20562744140625 0.0011165027972310781
383.2256164550781 0.0011259965831413865
383.2456359863281 0.0011355624301359057
383.265625 0.001145179383456707
383.2856140136719 0.001154871191829443
383.3056335449219 0.0011646620696410537
383.32562255859375 0.0011745323427021503
383.34564208984375 0.001184522989206016
383.3656311035156 0.0011946146842092276
383.3856201171875 0.0012048338539898396
383.4056396484375 0.0012152085546404123
383.4256286621094 0.0012257186463102698
383.44561767578125 0.0012363914866000414
383.46563720703125 0.0012472548987716436
383.4856262207031 0.001258287113159895
383.5056457519531 0.0012695316690951586
383.525634765625 0.00128096342086792
383.5456237792969 0.00129260728135705
383.5656433105469 0.0013044883962720633
383.58563232421875 0.0013165747513994575
383.60565185546875 0.0013289062771946192
383.6256408691406 0.001341446302831173
383.6456298828125 0.0013542117085307837
383.6656494140625 0.0013672186760231853
383.6856384277344 0.0013804201735183597
383.70562744140625 0.0013938272604718804
383.72564697265625 0.0014074476202949882
383.7456359863281 0.0014212250243872404
383.765625 0.0014351613353937864
383.78564453125 0.0014492576010525227
383.8056335449219 0.0014634465333074331
383.82562255859375 0.0014777234755456448
383.84564208984375 0.0014920813264325261
383.8656311035156 0.001506446162238717
383.8856506347656 0.0015208289260044694
383.9056396484375 0.0015351520851254463
383.9256286621094 0.0015494035324081779
383.9456481933594 0.001563569880090654
383.96563720703125 0.0015775732463225722
383.9856262207031 0.001591402105987072
384.0056457519531 0.0016050448175519705
384.025634765625 0.0016184287378564477
384.045654296875 0.00163156702183187
384.0656433105469 0.0016443938948214054
384.08563232421875 0.00165690784342587
384.10565185546875 0.0016691085183992982
384.1256408691406 0.0016809446970000863
384.1456604003906 0.001692442107014358
384.1656494140625 0.001703560003079474
384.1856384277344 0.0017143149161711335
384.2056579589844 0.001724726753309369
384.22564697265625 0.0017347715329378843
384.2456359863281 0.0017444782424718142
384.2656555175781 0.00175387819763273
384.28564453125 0.001762963947840035
384.3056335449219 0.001771774492226541
384.3256530761719 0.001780351041816175
384.34564208984375 0.0017886987188830972
384.36566162109375 0.0017968763131648302
384.3856506347656 0.0018048945348709822
384.4056396484375 0.0018128030933439732
384.4256591796875 0.0018206511158496141
384.4456481933594 0.0018284533871337771
384.46563720703125 0.0018362607806921005
384.48565673828125 0.001844122656621039
384.5056457519531 0.001852052053436637
384.525634765625 0.0018600968178361654
384.545654296875 0.0018683038651943207
384.5656433105469 0.0018766799475997686
384.5856628417969 0.0018852809444069862
384.60565185546875 0.001894107786938548
384.62567138671875 0.0019032126292586327
384.6456604003906 0.0019125902326777577
384.6656494140625 0.001922274474054575
