Energy XAS
400.8053894042969 0.0019160335650667548
400.82537841796875 0.0019181411480531096
400.8453674316406 0.0019230586476624012
400.8653869628906 0.0019308491609990597
400.8853759765625 0.0019414795096963644
400.9053649902344 0.001954892883077264
400.9253845214844 0.0019709921907633543
400.94537353515625 0.001989552518352866
400.9653625488281 0.002010374329984188
400.9853820800781 0.0020332320127636194
401.00537109375 0.002057761652395129
401.025390625 0.0020837225019931793
401.0453796386719 0.002110709436237812
401.06536865234375 0.002138434210792184
401.08538818359375 0.0021666260436177254
401.1053771972656 0.0021949042566120625
401.1253662109375 0.002223050221800804
401.1453857421875 0.002250883262604475
401.1653747558594 0.002278141211718321
401.18536376953125 0.002304745139554143
401.20538330078125 0.0023306640796363354
401.2253723144531 0.002355806529521942
401.2453918457031 0.0023802919313311577
401.265380859375 0.002404138445854187
401.285400390625 0.0024275612086057663
401.3053894042969 0.00245066755451262
401.32537841796875 0.0024737054482102394
401.34539794921875 0.0024969452060759068
401.3653869628906 0.0025205628480762243
401.3853759765625 0.002544843591749668
401.4053955078125 0.0025700696278363466
401.4253845214844 0.002596392761915922
401.44537353515625 0.002624054905027151
401.46539306640625 0.0026532753836363554
401.4853820800781 0.0026841023936867714
401.5054016113281 0.0027167266234755516
401.525390625 0.0027511012740433216
401.5453796386719 0.002787284553050995
401.5653991699219 0.0028252974152565002
401.58538818359375 0.002864946611225605
401.6053771972656 0.0029061706736683846
401.6253967285156 0.002948879497125745
401.6453857421875 0.002992756199091673
401.6653747558594 0.0030376529321074486
401.6853942871094 0.0030834053177386522
401.70538330078125 0.003129625227302313
401.7253723144531 0.003176123835146427
401.7453918457031 0.003222712315618992
401.7654113769531 0.0032690614461898804
401.785400390625 0.003314850851893425
401.8053894042969 0.003359914757311344
401.8254089355469 0.0034041027538478374
401.84539794921875 0.003447082592174411
401.8653869628906 0.0034887511283159256
401.8854064941406 0.0035290271043777466
401.9053955078125 0.003567673498764634
401.9253845214844 0.0036046733148396015
401.9454040527344 0.003640030277892947
401.96539306640625 0.0036736209876835346
401.9853820800781 0.0037055187858641148
402.0054016113281 0.003735814243555069
402.025390625 0.0037644936237484217
402.04541015625 0.0037917462177574635
402.0653991699219 0.003817614633589983
402.08538818359375 0.0038422862999141216
402.10540771484375 0.003865957260131836
402.1253967285156 0.0038887260016053915
402.1453857421875 0.0039108069613575935
402.1654052734375 0.003932410851120949
402.1853942871094 0.003953649662435055
402.20538330078125 0.003974723629653454
402.22540283203125 0.003995824605226517
402.2453918457031 0.004017030820250511
402.2654113769531 0.004038534127175808
402.285400390625 0.004060373175889254
402.305419921875 0.004082699306309223
402.3254089355469 0.004105502739548683
402.34539794921875 0.004128856118768454
402.36541748046875 0.004152804613113403
402.3854064941406 0.004177267197519541
402.4053955078125 0.004202245734632015
402.4254150390625 0.004227725323289633
402.4454040527344 0.004253558348864317
402.46539306640625 0.004279697313904762
402.48541259765625 0.004306083545088768
402.5054016113281 0.004332532174885273
402.5254211425781 0.004359014332294464
402.54541015625 0.004385337233543396
402.5653991699219 0.004411434754729271
402.5854187011719 0.0044372472912073135
402.60540771484375 0.0044626095332205296
402.6253967285156 0.004487485624849796
402.6454162597656 0.004511857870966196
402.6654052734375 0.004535615909844637
402.6853942871094 0.004558783024549484
402.7054138183594 0.004581401124596596
402.72540283203125 0.0046034324914216995
402.7453918457031 0.004624963738024235
402.7654113769531 0.004646100103855133
402.785400390625 0.004666867665946484
402.805419921875 0.0046874359250068665
402.8254089355469 0.004707855638116598
402.8454284667969 0.004728313535451889
402.86541748046875 0.004748867824673653
402.8854064941406 0.004769670311361551
402.9054260253906 0.00479086535051465
402.9254150390625 0.0048124841414391994
402.9454040527344 0.004834637511521578
402.9654235839844 0.00485741812735796
402.98541259765625 0.00488079059869051
403.0054016113281 0.004904794506728649
403.0254211425781 0.004929444286972284
403.04541015625 0.0049546146765351295
403.0654296875 0.004980304278433323
403.0854187011719 0.005006331019103527
403.10540771484375 0.005032610613852739
403.12542724609375 0.005059040151536465
403.1454162597656 0.005085383541882038
403.1654052734375 0.005111520178616047
403.1854248046875 0.005137328058481216
403.2054138183594 0.005162572488188744
403.22540283203125 0.005187150090932846
403.24542236328125 0.005210970062762499
403.2654113769531 0.005233856849372387
403.2854309082031 0.005255804397165775
403.305419921875 0.005276699550449848
403.3254089355469 0.0052965618669986725
403.3454284667969 0.005315436981618404
403.36541748046875 0.0053333137184381485
403.38543701171875 0.005350322462618351
403.4054260253906 0.005366507451981306
403.4254150390625 0.00538201117888093
403.4454345703125 0.005396982654929161
403.4654235839844 0.005411510355770588
403.48541259765625 0.005425750277936459
403.50543212890625 0.005439845845103264
403.5254211425781 0.005453865975141525
403.5454406738281 0.005467947572469711
403.5654296875 0.005482116248458624
403.5854187011719 0.005496441386640072
403.6054382324219 0.0055109653621912
403.62542724609375 0.005525636952370405
403.6454162597656 0.005540451034903526
403.6654357910156 0.005555379670113325
403.6854248046875 0.005570311099290848
403.7054138183594 0.005585186183452606
403.7254333496094 0.005599938333034515
403.74542236328125 0.005614430643618107
403.76544189453125 0.005628614686429501
403.7854309082031 0.005642362404614687
403.805419921875 0.005655616521835327
403.825439453125 0.005668329540640116
403.8454284667969 0.005680410657078028
403.86541748046875 0.005691839847713709
403.88543701171875 0.005702611058950424
403.9054260253906 0.005712680518627167
403.9254455566406 0.005722080357372761
403.9454345703125 0.0057307961396873
403.9654235839844 0.005738864652812481
403.9854431152344 0.005746323149651289
404.00543212890625 0.005753183271735907
404.02545166015625 0.00575949577614665
404.0454406738281 0.005765273701399565
404.0654296875 0.005770556628704071
404.08544921875 0.005775371566414833
404.1054382324219 0.005779720842838287
404.12542724609375 0.005783617030829191
404.14544677734375 0.0057870629243552685
404.1654357910156 0.005790036171674728
404.1854248046875 0.005792519077658653
404.2054443359375 0.005794479511678219
404.2254333496094 0.005795870441943407
404.24542236328125 0.005796642974019051
404.26544189453125 0.005796737503260374
404.2854309082031 0.005796089302748442
404.3054504394531 0.005794627591967583
404.325439453125 0.0057922895066440105
404.3454284667969 0.005789005197584629
404.3654479980469 0.005784707609564066
404.38543701171875 0.005779355764389038
404.40545654296875 0.005772892385721207
404.4254455566406 0.005765312816947699
404.4454345703125 0.005756602622568607
404.4654541015625 0.005746760871261358
404.4854431152344 0.005735856015235186
404.50543212890625 0.005723943002521992
404.52545166015625 0.005711093544960022
404.5454406738281 0.005697466433048248
404.5654602050781 0.005683167837560177
404.58544921875 0.005668414290994406
404.6054382324219 0.005653377156704664
404.6254577636719 0.005638249218463898
404.64544677734375 0.005623301491141319
404.6654357910156 0.005608751438558102
404.6854553222656 0.005594820715487003
404.7054443359375 0.005581793375313282
404.7254333496094 0.005569883156567812
404.7454528808594 0.00555929820984602
404.76544189453125 0.00555027648806572
404.78546142578125 0.005542973056435585
404.8054504394531 0.0055375671945512295
404.825439453125 0.005534169264137745
404.845458984375 0.005532869603484869
404.8654479980469 0.005533725954592228
404.88543701171875 0.005536746233701706
404.90545654296875 0.005541917402297258
404.9254455566406 0.005549159832298756
404.9454650878906 0.005558393895626068
404.9654541015625 0.00556945288553834
404.9854431152344 0.005582177080214024
405.0054626464844 0.005596383474767208
405.02545166015625 0.005611801519989967
405.04547119140625 0.0056282225996255875
405.0654602050781 0.005645326338708401
405.08544921875 0.005662853829562664
405.10546875 0.005680544301867485
405.1254577636719 0.00569805596023798
405.14544677734375 0.005715131293982267
405.16546630859375 0.005731525830924511
405.1854553222656 0.005746935494244099
405.2054443359375 0.005761160049587488
405.2254638671875 0.005774014629423618
405.2454528808594 0.005785293877124786
405.26544189453125 0.005794888827949762
405.28546142578125 0.0058027165941894054
405.3054504394531 0.005808702670037746
405.3254699707031 0.005812854506075382
405.345458984375 0.00581519166007638
405.3654479980469 0.005815788172185421
405.3854675292969 0.00581474881619215
405.40545654296875 0.005812219809740782
405.4254455566406 0.005808369256556034
405.4454650878906 0.005803383886814117
405.4654541015625 0.005797499790787697
405.4854736328125 0.005790931638330221
405.5054626464844 0.005783943459391594
405.52545166015625 0.00577677832916379
405.54547119140625 0.005769676528871059
405.5654602050781 0.005762909539043903
405.5854797363281 0.005756698548793793
405.60546875 0.005751289427280426
405.6254577636719 0.005746889393776655
405.6454772949219 0.005743688438087702
405.66546630859375 0.0057418690994381905
405.6854553222656 0.005741576198488474
405.7054748535156 0.005742934066802263
405.7254638671875 0.005746036302298307
405.7454528808594 0.005750948563218117
405.7654724121094 0.005757719278335571
405.78546142578125 0.005766334943473339
405.80548095703125 0.005776797421276569
405.8254699707031 0.005789021961390972
405.845458984375 0.0058029452338814735
405.865478515625 0.005818482954055071
405.8854675292969 0.0058354577049613
405.90545654296875 0.005853740498423576
405.92547607421875 0.0058731925673782825
405.9454650878906 0.005893570836633444
405.9654541015625 0.005914707668125629
405.9854736328125 0.005936435889452696
406.0054626464844 0.0059584807604551315
406.0254821777344 0.005980703979730606
406.04547119140625 0.00600283732637763
406.06549072265625 0.006024752743542194
406.0854797363281 0.0060462006367743015
406.10546875 0.006067045032978058
406.12548828125 0.006087161600589752
406.1454772949219 0.006106352899223566
406.16546630859375 0.00612453231588006
406.18548583984375 0.006141629535704851
406.2054748535156 0.006157515570521355
406.2254638671875 0.00617216108366847
406.2454833984375 0.006185548380017281
406.2654724121094 0.0061976248398423195
406.28546142578125 0.006208413280546665
406.30548095703125 0.006217947229743004
406.3254699707031 0.006226236000657082
406.3454895019531 0.00623335363343358
406.365478515625 0.0062393429689109325
406.3854675292969 0.006244290620088577
406.4054870605469 0.0062482827343046665
406.42547607421875 0.006251396611332893
406.4454650878906 0.00625373050570488
406.4654846191406 0.006255381740629673
406.4854736328125 0.006256439257413149
406.5054626464844 0.0062569985166192055
406.5254821777344 0.006257147993892431
406.5455017089844 0.00625697011128068
406.56549072265625 0.006256543565541506
406.5854797363281 0.00625593401491642
406.6054992675781 0.006255202926695347
406.62548828125 0.0062544019892811775
406.6454772949219 0.006253570318222046
406.6654968261719 0.006252739578485489
406.68548583984375 0.006251932587474585
406.7054748535156 0.006251162383705378
406.7254943847656 0.006250434089452028
406.7454833984375 0.0062497453764081
406.7654724121094 0.006249088793992996
406.7854919433594 0.006248450838029385
406.80548095703125 0.006247813813388348
406.82550048828125 0.006247156299650669
406.8454895019531 0.006246458273380995
406.865478515625 0.006245695054531097
406.885498046875 0.006244842894375324
406.9054870605469 0.0062438808381557465
406.92547607421875 0.006242785602807999
406.94549560546875 0.006241532973945141
406.9654846191406 0.006240109913051128
406.9854736328125 0.006238496862351894
407.0054931640625 0.006236674264073372
407.0254821777344 0.006234633270651102
407.0455017089844 0.006232354324311018
407.06549072265625 0.006229831837117672
407.08551025390625 0.006227047182619572
407.1054992675781 0.006223998032510281
407.12548828125 0.006220666225999594
407.1455078125 0.006217034999281168
407.1654968261719 0.0062131015583872795
407.18548583984375 0.006208849139511585
407.20550537109375 0.006204250268638134
407.2254943847656 0.006199303548783064
407.2454833984375 0.006193981971591711
407.2655029296875 0.006188254337757826
407.2854919433594 0.006182113196700811
407.3055114746094 0.0061755096539855
407.32550048828125 0.00616843719035387
407.3454895019531 0.00616085110232234
407.3655090332031 0.006152701564133167
407.385498046875 0.006143976002931595
407.4054870605469 0.00613462133333087
407.4255065917969 0.006124578416347504
407.44549560546875 0.006113832350820303
407.4654846191406 0.006102320738136768
407.4855041503906 0.006089978851377964
407.5054931640625 0.006076798774302006
407.5254821777344 0.0060627153143286705
407.5455017089844 0.006047663278877735
407.56549072265625 0.006031648255884647
407.58551025390625 0.006014584563672543
407.6054992675781 0.005996496416628361
407.6255187988281 0.005977305583655834
407.6455078125 0.005957052577286959
407.6654968261719 0.005935704801231623
407.6855163574219 0.005913231521844864
407.70550537109375 0.005889712832868099
407.7254943847656 0.005865142215043306
407.7455139160156 0.005839515943080187
407.7655029296875 0.005812960676848888
407.7854919433594 0.005785499699413776
407.8055114746094 0.005757155828177929
407.82550048828125 0.005728099029511213
407.84552001953125 0.005698331631720066
407.8655090332031 0.005668042227625847
407.885498046875 0.005637293215841055
407.905517578125 0.005606146529316902
407.9255065917969 0.005574813112616539
407.94549560546875 0.005543362349271774
407.96551513671875 0.005511862225830555
407.9855041503906 0.005480525549501181
408.0054931640625 0.005449414253234863
408.0255126953125 0.005418586079031229
408.0455017089844 0.005388234741985798
408.0655212402344 0.005358359310775995
408.08551025390625 0.0053291283547878265
408.1054992675781 0.005300562828779221
408.1255187988281 0.005272680427879095
408.1455078125 0.00524560734629631
408.16552734375 0.005219290964305401
408.1855163574219 0.005193828139454126
408.20550537109375 0.005169183015823364
408.22552490234375 0.0051453085616230965
408.2455139160156 0.0051222555339336395
408.2655029296875 0.005099952220916748
408.2855224609375 0.005078325048089027
408.3055114746094 0.005057387053966522
408.3255310058594 0.005037011578679085
408.34552001953125 0.005017193499952555
408.3655090332031 0.0049978322349488735
408.3855285644531 0.004978821612894535
408.405517578125 0.004960143938660622
408.4255065917969 0.004941696301102638
408.4455261230469 0.004923374857753515
408.46551513671875 0.004905166570097208
408.4855041503906 0.004886976443231106
408.5055236816406 0.004868718329817057
408.5255126953125 0.004850395023822784
408.5455017089844 0.004831934813410044
408.5655212402344 0.004813274368643761
408.58551025390625 0.004794443026185036
408.60552978515625 0.004775368608534336
408.6255187988281 0.004756102804094553
408.6455383300781 0.0047365883365273476
408.66552734375 0.0047168973833322525
408.6855163574219 0.004697021096944809
408.7055358886719 0.004676958546042442
408.72552490234375 0.004656803794205189
408.7455139160156 0.00463657034561038
408.7655334472656 0.0046162717044353485
408.7855224609375 0.004596017766743898
408.8055114746094 0.004575830418616533
408.8255310058594 0.004555732011795044
408.84552001953125 0.004535834304988384
408.86553955078125 0.004516127519309521
408.8855285644531 0.004496718756854534
408.905517578125 0.0044776201248168945
408.925537109375 0.004458841402083635
408.9455261230469 0.00444047199562192
408.96551513671875 0.004422509577125311
408.98553466796875 0.0044049471616744995
409.0055236816406 0.0043878513388335705
409.0255126953125 0.0043711974285542965
409.0455322265625 0.004354962147772312
409.0655212402344 0.004339184146374464
409.0855407714844 0.004323802422732115
409.10552978515625 0.0043088411912322044
409.1255187988281 0.0042942543514072895
409.1455383300781 0.0042799897491931915
409.16552734375 0.004266058560460806
409.185546875 0.004252383951097727
409.2055358886719 0.004238972440361977
409.22552490234375 0.004225765820592642
409.24554443359375 0.004212710075080395
409.2655334472656 0.004199811723083258
409.2855224609375 0.004187019541859627
409.3055419921875 0.004174286033958197
409.3255310058594 0.0041616251692175865
409.3455505371094 0.004148976877331734
409.36553955078125 0.00413636676967144
409.3855285644531 0.00412376131862402
409.4055480957031 0.00411113491281867
409.425537109375 0.004098525270819664
409.4455261230469 0.004085915628820658
409.4655456542969 0.004073292016983032
409.48553466796875 0.004060705192387104
409.5055236816406 0.0040481495670974255
409.5255432128906 0.00403562281280756
409.5455322265625 0.004023183137178421
409.5655517578125 0.0040108151733875275
409.5855407714844 0.003998579457402229
409.60552978515625 0.003986481577157974
409.62554931640625 0.003974526654928923
409.6455383300781 0.003962778020650148
409.66552734375 0.003951239865273237
409.685546875 0.003939918242394924
409.7055358886719 0.003928869031369686
409.7255554199219 0.003918078728020191
409.74554443359375 0.003907597158104181
409.7655334472656 0.003897423390299082
409.7855529785156 0.003887553932145238
409.8055419921875 0.0038780299946665764
409.8255615234375 0.0038688278291374445
409.8455505371094 0.0038599802646785975
409.86553955078125 0.003851473331451416
409.88555908203125 0.00384329236112535
409.9055480957031 0.0038354573771357536
409.925537109375 0.003827948123216629
409.945556640625 0.0038207427132874727
409.9655456542969 0.0038138497620821
409.98553466796875 0.0038072429597377777
410.00555419921875 0.0038008950650691986
410.0255432128906 0.003794808639213443
410.0455322265625 0.0037889517843723297
410.0655517578125 0.0037832953967154026
410.0855407714844 0.003777835052460432
410.1055603027344 0.003772531636059284
410.12554931640625 0.0037673802580684423
410.1455383300781 0.003762349719181657
410.1655578613281 0.0037574125453829765
410.185546875 0.0037525640800595284
410.2055358886719 0.003747777082026005
410.2255554199219 0.003743028501048684
410.24554443359375 0.003738315775990486
410.26556396484375 0.003733611200004816
410.2855529785156 0.0037289164029061794
410.3055419921875 0.0037242139223963022
410.3255615234375 0.003719488624483347
410.3455505371094 0.003714748425409198
410.3655700683594 0.0037099735345691442
410.38555908203125 0.0037051760591566563
410.4055480957031 0.0037003469187766314
410.4255676269531 0.0036954793613404036
410.445556640625 0.0036905896849930286
410.4655456542969 0.0036856725346297026
410.4855651855469 0.003680725581943989
410.50555419921875 0.0036757662892341614
410.5255432128906 0.0036707937251776457
410.5455627441406 0.0036658067256212234
410.5655517578125 0.0036608250811696053
410.5855712890625 0.0036558404099196196
410.6055603027344 0.003650873899459839
410.62554931640625 0.0036459253169596195
410.64556884765625 0.003640992334112525
410.6655578613281 0.003636096604168415
410.685546875 0.0036312355659902096
410.70556640625 0.0036264057271182537
410.7255554199219 0.0036216271109879017
410.74554443359375 0.0036168950609862804
410.76556396484375 0.0036122046876698732
410.7855529785156 0.003607572289183736
410.8055725097656 0.0036029843613505363
410.8255615234375 0.0035984539426863194
410.8455810546875 0.0035939656663686037
410.8655700683594 0.0035895309410989285
410.88555908203125 0.0035851402208209038
410.90557861328125 0.0035807806998491287
410.9255676269531 0.0035764616914093494
410.945556640625 0.0035721687600016594
410.965576171875 0.0035678890999406576
410.9855651855469 0.003563627600669861
411.00555419921875 0.0035593693610280752
411.02557373046875 0.003555099479854107
411.0455627441406 0.003550820518285036
411.0655517578125 0.0035465182736516
411.0855712890625 0.0035421757493168116
411.1055603027344 0.003537798300385475
411.1255798339844 0.0035333633422851562
411.14556884765625 0.0035288783255964518
411.1655578613281 0.003524328349158168
411.1855773925781 0.00351970037445426
411.20556640625 0.003515004413202405
411.2255554199219 0.003510229056701064
411.2455749511719 0.003505364526063204
411.26556396484375 0.003500425023958087
411.2855529785156 0.0034954026341438293
411.3055725097656 0.0034902917686849833
411.3255615234375 0.0034851101227104664
411.3455810546875 0.0034798462875187397
411.3655700683594 0.003474521916359663
411.3855895996094 0.0034691262990236282
411.40557861328125 0.0034636843483895063
411.4255676269531 0.003458194900304079
411.4455871582031 0.003452658886089921
411.465576171875 0.0034471030812710524
411.4855651855469 0.0034415286500006914
411.5055847167969 0.0034359374549239874
411.52557373046875 0.0034303569700568914
411.5455627441406 0.003424789058044553
411.5655822753906 0.0034192355815321207
411.5855712890625 0.0034137247130274773
411.6055908203125 0.0034082485362887383
411.6255798339844 0.003402833128347993
411.64556884765625 0.0033974801190197468
411.66558837890625 0.0033921885769814253
411.6855773925781 0.0033869834151118994
411.70556640625 0.0033818634692579508
411.7255859375 0.003376827109605074
411.7455749511719 0.0033718955237418413
411.76556396484375 0.0033670642878860235
411.78558349609375 0.0033623306080698967
411.8055725097656 0.0033577103167772293
411.8255615234375 0.0033531980589032173
411.8455810546875 0.0033487866166979074
411.8656005859375 0.0033444834407418966
411.8855895996094 0.0033402908593416214
411.90557861328125 0.0033361995592713356
411.92559814453125 0.0033321981318295
411.9455871582031 0.0033282930962741375
411.965576171875 0.0033244702499359846
411.985595703125 0.003320715855807066
412.0055847167969 0.003317031543701887
412.02557373046875 0.003313400549814105
412.04559326171875 0.0033098049461841583
412.0655822753906 0.0033062431029975414
412.0856018066406 0.0033026901073753834
412.1055908203125 0.003299142001196742
412.1255798339844 0.003295578295364976
412.1455993652344 0.0032919778022915125
412.16558837890625 0.0032883365638554096
412.1855773925781 0.003284631995484233
412.2055969238281 0.00328084290958941
412.2255859375 0.0032769665122032166
412.2455749511719 0.0032729818485677242
412.2655944824219 0.0032688684295862913
412.28558349609375 0.0032646264880895615
412.3055725097656 0.0032602380961179733
412.3255920410156 0.003255685092881322
412.3455810546875 0.0032509732991456985
412.3656005859375 0.003246080595999956
412.3855895996094 0.0032410165295004845
412.4056091308594 0.0032357615418732166
412.42559814453125 0.003230330068618059
412.4455871582031 0.003224713262170553
412.4656066894531 0.003218903671950102
412.485595703125 0.003212923416867852
412.5055847167969 0.0032067671418190002
412.5256042480469 0.0032004318200051785
412.54559326171875 0.0031939460895955563
412.5655822753906 0.0031873073894530535
412.5856018066406 0.003180516418069601
412.6055908203125 0.003173604840412736
412.6256103515625 0.0031665631104260683
412.6455993652344 0.0031594261527061462
412.66558837890625 0.0031521948985755444
412.68560791015625 0.003144871909171343
412.7055969238281 0.003137491177767515
412.7255859375 0.003130055498331785
412.74560546875 0.0031225658021867275
412.7655944824219 0.003115056548267603
412.78558349609375 0.0031075275037437677
412.80560302734375 0.0030999784357845783
412.8255920410156 0.0030924417078495026
412.8456115722656 0.003084904979914427
412.8656005859375 0.0030773980543017387
412.8855895996094 0.00306991720572114
412.9056091308594 0.0030624582432210445
412.92559814453125 0.0030550495721399784
412.94561767578125 0.003047673963010311
412.9656066894531 0.0030403565615415573
412.985595703125 0.0030330908484756947
413.005615234375 0.0030258684419095516
413.0256042480469 0.0030187133233994246
413.04559326171875 0.0030116168782114983
413.06561279296875 0.0030045690946280956
413.0856018066406 0.002997592557221651
413.1056213378906 0.0029906663112342358
413.1256103515625 0.002983812242746353
413.1455993652344 0.002977019874379039
413.1656188964844 0.002970278961583972
413.18560791015625 0.002963609993457794
413.2055969238281 0.0029570034239441156
413.2256164550781 0.002950448077172041
413.24560546875 0.0029439637437462807
413.2655944824219 0.0029375413432717323
413.2856140136719 0.002931170631200075
413.30560302734375 0.0029248706996440887
413.3255920410156 0.002918631536886096
413.3456115722656 0.002912443596869707
413.3656005859375 0.0029063252732157707
413.3856201171875 0.0029002572409808636
413.4056091308594 0.002894258126616478
413.4256286621094 0.0028883088380098343
413.44561767578125 0.002882425207644701
413.4656066894531 0.002876599319279194
413.4856262207031 0.0028708188328891993
413.505615234375 0.002865101909264922
413.5256042480469 0.002859437372535467
413.5456237792969 0.002853815909475088
413.56561279296875 0.0028482521884143353
413.5856018066406 0.0028427366632968187
413.6056213378906 0.002837258391082287
413.6256103515625 0.0028318327385932207
413.6456298828125 0.0028264415450394154
413.6656188964844 0.0028210999444127083
413.68560791015625 0.002815797459334135
413.70562744140625 0.002810525940731168
413.7256164550781 0.0028052988927811384
413.74560546875 0.0028001083992421627
413.765625 0.0027949458453804255
413.7856140136719 0.002789826598018408
413.80560302734375 0.0027847427409142256
413.82562255859375 0.0027796877548098564
413.8456115722656 0.0027746756095439196
413.8656311035156 0.002769693499431014
413.8856201171875 0.002764757489785552
413.9056091308594 0.002759861294180155
413.9256286621094 0.0027549995575100183
413.94561767578125 0.002750188810750842
413.96563720703125 0.0027454157825559378
413.9856262207031 0.002740698168054223
414.005615234375 0.002736029913648963
414.025634765625 0.0027314068283885717
414.0456237792969 0.002726844744756818
414.06561279296875 0.0027223387733101845
414.08563232421875 0.0027178842574357986
414.1056213378906 0.002713496098294854
414.1256408691406 0.0027091619558632374
414.1456298828125 0.002704896032810211
414.1656188964844 0.0027006929740309715
414.1856384277344 0.0026965460274368525
414.20562744140625 0.0026924675330519676
414.2256164550781 0.0026884512044489384
414.2456359863281 0.0026844905223697424
414.265625 0.002680595265701413
414.2856140136719 0.002676757052540779
414.3056335449219 0.0026729681994765997
414.32562255859375 0.0026692375540733337
414.3456115722656 0.0026655555702745914
414.3656311035156 0.002661914099007845
414.3856201171875 0.0026583196595311165
414.4056396484375 0.0026547578163444996
414.4256286621094 0.0026512350887060165
414.44561767578125 0.0026477412320673466
414.46563720703125 0.0026442664675414562
414.4856262207031 0.002640816615894437
414.5056457519531 0.0026373770087957382
414.525634765625 0.002633953932672739
414.5456237792969 0.002630537375807762
414.5656433105469 0.002627118257805705
414.58563232421875 0.0026237033307552338
414.60565185546875 0.0026202788576483727
414.6256408691406 0.0026168511249125004
414.6456298828125 0.0026134131476283073
414.6656494140625 0.002609957242384553
414.6856384277344 0.002606491092592478
414.70562744140625 0.002603009110316634
414.72564697265625 0.0025995036121457815
414.7456359863281 0.0025959855411201715
414.765625 0.002592449076473713
414.78564453125 0.0025888895615935326
414.8056335449219 0.002585317939519882
414.82562255859375 0.0025817297864705324
414.84564208984375 0.0025781209114938974
414.8656311035156 0.002574504353106022
414.8856506347656 0.0025708707980811596
414.9056396484375 0.0025672330521047115
414.9256286621094 0.0025635892525315285
414.9456481933594 0.0025599359069019556
414.96563720703125 0.002556286519393325
414.9856262207031 0.002552639227360487
415.0056457519531 0.0025489900726825
415.025634765625 0.0025453544221818447
415.045654296875 0.0025417241267859936
415.0656433105469 0.0025381126906722784
415.08563232421875 0.002534518949687481
415.10565185546875 0.0025309391785413027
415.1256408691406 0.00252738781273365
415.1456604003906 0.0025238576345145702
415.1656494140625 0.0025203614495694637
415.1856384277344 0.002516896463930607
415.2056579589844 0.0025134608149528503
415.22564697265625 0.002510067308321595
415.2456359863281 0.002506713382899761
415.2656555175781 0.002503396477550268
415.28564453125 0.0025001291651278734
415.3056335449219 0.002496907953172922
415.3256530761719 0.002493730979040265
415.34564208984375 0.002490609185770154
415.36566162109375 0.0024875355884432793
415.3856506347656 0.002484520897269249
415.4056396484375 0.0024815620854496956
415.4256591796875 0.0024786563590168953
415.4456481933594 0.0024758134968578815
415.46563720703125 0.002473030472174287
415.48565673828125 0.002470304723829031
415.5056457519531 0.002467644866555929
415.525634765625 0.0024650474078953266
415.545654296875 0.0024625095538794994
415.5656433105469 0.002460039686411619
415.5856628417969 0.0024576294235885143
415.60565185546875 0.0024552878458052874
415.62567138671875 0.0024530068039894104
415.6456604003906 0.0024507935158908367
415.6656494140625 0.002448644721880555
415.6856689453125 0.0024465566966682673
415.7056579589844 0.0024445350281894207
415.72564697265625 0.002442576689645648
415.74566650390625 0.0024406781885772943
415.7656555175781 0.00243884464725852
415.78564453125 0.0024370714090764523
415.8056640625 0.002435357077047229
415.8256530761719 0.002433704910799861
415.84564208984375 0.0024321116507053375
415.86566162109375 0.0024305738043040037
415.8856506347656 0.0024290955625474453
415.9056701660156 0.0024276720359921455
415.9256591796875 0.002426305552944541
415.9456481933594 0.0024249928537756205
415.9656677246094 0.0024237323086708784
415.98565673828125 0.002422525780275464
416.0056457519531 0.002421370707452297
416.0256652832031 0.0024202645290642977
416.045654296875 0.002419209573417902
416.0656433105469 0.0024182028137147427
416.0856628417969 0.002417242620140314
416.10565185546875 0.0024163308553397655
416.12567138671875 0.0024154637940227985
416.1456604003906 0.002414643531665206
416.1656799316406 0.002413866575807333
416.1856689453125 0.002413135254755616
416.2056579589844 0.0024124470073729753
416.2256774902344 0.0024118011351674795
416.24566650390625 0.0024111990351229906
416.2656555175781 0.002410639077425003
416.2856750488281 0.002410120563581586
416.3056640625 0.002409644890576601
416.3256530761719 0.0024092113599181175
416.3456726074219 0.0024088190402835608
416.36566162109375 0.0024084700271487236
416.38568115234375 0.0024081626906991005
416.4056701660156 0.0024078984279185534
416.4256591796875 0.0024076770059764385
416.4456787109375 0.002407499123364687
416.4656677246094 0.0024073650129139423
416.48565673828125 0.0024072749074548483
416.50567626953125 0.002407229272648692
416.5256652832031 0.002407228108495474
416.545654296875 0.0024072725791484118
416.565673828125 0.002407363150268793
416.5856628417969 0.0024074993561953306
416.60565185546875 0.0024076811969280243
416.62567138671875 0.0024079103022813797
416.64569091796875 0.002408185973763466
416.6656799316406 0.0024085077457129955
416.6856689453125 0.002408876083791256
416.7056884765625 0.002409291686490178
416.7256774902344 0.0024097529239952564
416.74566650390625 0.002410260960459709
416.76568603515625 0.0024108157958835363
416.7856750488281 0.002411415334790945
416.8056640625 0.0024120607413351536
416.82568359375 0.002412752015516162
416.8456726074219 0.0024134868290275335
416.86566162109375 0.002414266113191843
416.88568115234375 0.0024150903336703777
416.9056701660156 0.002415955998003483
416.9256896972656 0.0024168656673282385
416.9456787109375 0.00241781584918499
416.9656677246094 0.002418807242065668
416.9856872558594 0.0024198403116315603
417.00567626953125 0.0024209122639149427
417.0256652832031 0.0024220235645771027
